Sample in Buffer,Sample in Window,TRIGGER,u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u3_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u4_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],u2_adc_top/u1_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxcharisk[3:0],u2_adc_top/u2_adc_module/u_adc_jesd204b/gt0_rxdata[31:0],adc1_sync,adc2_sync,adc3_sync,adc4_sync
844,844,0,0,d8ff0800,fc001c00,8,ba040a05,0,0,feb0ff60,1,1,1,1
845,845,0,0,f8ffe8ff,fcff2c00,0,5c03ec03,0,0,fd12fec2,1,1,1,1
846,846,0,0,f8ff1800,2c000c00,0,fc018c02,0,0,fb88fc38,1,1,1,1
847,847,0,8,fc000800,fcff3c00,0,56003c01,0,0,fa38fbe8,1,1,1,1
848,848,0,0,0800f8ff,1c000c00,0,d8fea6ff,0,0,fa58faf8,1,1,1,1
849,849,0,2,1800fc00,4c000c00,0,3efdf8fd,0,0,f9e8f908,1,1,1,1
850,850,0,0,1800f8ff,fc001c00,8,defbbefc,0,0,f9a8f9b8,1,1,1,1
851,851,0,0,0800f8ff,ecfffcff,0,eefa5efb,0,0,fad8f9b8,1,1,1,1
852,852,0,0,1800f8ff,dcfffcff,2,3efa6efa,0,0,fa58fa18,1,1,1,1
853,853,0,8,fc000800,ecff0c00,0,cef9fef9,0,0,fb38fbc8,1,1,1,1
854,854,0,0,f8ff0800,1c004c00,0,eef9fcf9,2,0,fd78fce8,1,1,1,1
855,855,0,2,f8fffcff,2c00fc00,2,0efafcf9,2,0,fe02fe18,1,1,1,1
856,856,0,0,e8ff0800,0c00fc00,2,fefa8efa,0,0,00b0ffb2,1,1,1,1
857,857,0,0,18000800,fcffecff,0,defb6efb,0,0,02300170,1,1,1,1
858,858,0,0,e8ff0800,0c001c00,0,4efd8efc,0,0,03de020e,1,1,1,1
859,859,0,8,fcfff8ff,0c004c00,0,e8fe18fe,0,0,0404044e,1,1,1,1
860,860,0,0,f8ff1800,fcff3c00,0,7600b6ff,0,0,051c0594,1,1,1,1
861,861,0,0,f8ffd8ff,0c003c00,0,ec012c01,0,0,06cc058c,1,1,1,1
862,862,0,0,e8ff0800,fcffdcff,8,5c03ac02,0,0,063c061c,1,1,1,1
863,863,0,8,fcfff8ff,fcfffcff,8,ba04fc03,0,0,063c065c,1,1,1,1
864,864,0,0,d8ff1800,0c00dcff,0,82052205,0,0,05dc052c,1,1,1,1
865,865,0,8,fcfff8ff,dcfffc00,2,2206d205,0,0,041c059c,1,1,1,1
866,866,0,0,f8ff0800,ecff1c00,0,fc064206,8,0,03f40384,1,1,1,1
867,867,0,2,0800fcff,dcff1c00,0,02064206,0,0,01be024e,1,1,1,1
868,868,0,0,e8fff8ff,ecff1c00,0,8205c205,0,0,002001fe,1,1,1,1
869,869,0,0,f8ff0800,fc001c00,8,7a040a05,0,0,fea0ff50,1,1,1,1
870,870,0,0,e8ff0800,fc000c00,8,4c03ec03,0,0,fd22fec2,1,1,1,1
871,871,0,0,1800f8ff,ecff0c00,0,ec01ac02,0,0,fb98fc08,1,1,1,1
872,872,0,2,1800fc00,dcfffcff,0,56002c01,0,0,fa68fbe8,1,1,1,1
873,873,0,0,0800e8ff,fcfffcff,8,e8feb6ff,0,0,fa68fad8,1,1,1,1
874,874,0,8,fcfff8ff,0c00ecff,0,6efd18fe,0,0,f9d8f918,1,1,1,1
875,875,0,8,fcfff8ff,0c00fc00,2,defb9efc,0,0,f9a8f998,1,1,1,1
876,876,0,0,d8fff8ff,fcfffc00,2,defa5efb,0,0,fac8f9b8,1,1,1,1
877,877,0,8,fc000800,2c000c00,0,3efa8efa,0,0,fa58fa08,1,1,1,1
878,878,0,8,fc000800,1c00fcff,0,def9eef9,0,0,fb58fbc8,1,1,1,1
879,879,0,0,08001800,fc000c00,8,cef9aef9,0,0,fd78fce8,1,1,1,1
880,880,0,0,08001800,2c003c00,0,3efaeef9,0,0,fe02fe28,1,1,1,1
881,881,0,2,0800fc00,fcff1c00,0,fefa7efa,0,0,00a0ffc2,1,1,1,1
882,882,0,0,1800f8ff,0c00fcff,2,fefb5efb,0,0,01200170,1,1,1,1
883,883,0,8,fc000800,fcff3c00,0,4efd9efc,0,0,03ce02fe,1,1,1,1
884,884,0,0,0800f8ff,fc000c00,8,c8fe18fe,0,0,0414045e,1,1,1,1
885,885,0,0,0800f8ff,2c000c00,0,7600a6ff,0,0,053c05b4,1,1,1,1
886,886,0,0,e8fff8ff,dcff0c00,0,0c021c01,0,0,06ec059c,1,1,1,1
887,887,0,0,e8ff0800,1c000c00,0,7c03ac02,0,0,064c061c,1,1,1,1
888,888,0,0,e8fff8ff,2c00fcff,0,8a04ec03,0,0,065c066c,1,1,1,1
889,889,0,0,18000800,fc000c00,8,82052205,0,0,05fc052c,1,1,1,1
890,890,0,0,1800f8ff,0c00fcff,0,1206e205,0,0,043c05ac,1,1,1,1
891,891,0,0,18000800,1c002c00,0,32064206,0,0,032404b4,1,1,1,1
892,892,0,8,fcfff8ff,ecffbcff,0,1206fc06,2,0,02ae0274,1,1,1,1
893,893,0,8,fcfff8ff,0c00fcff,2,8205f205,0,0,0020010e,1,1,1,1
894,894,0,0,0800f8ff,0c00fc00,2,aa040a05,0,0,fec0ff70,1,1,1,1
895,895,0,0,0800e8ff,3c002c00,0,4c030c04,0,0,fd22fee2,1,1,1,1
896,896,0,0,08001800,ecfffcff,0,fc01ac02,0,0,fb78fc42,1,1,1,1
897,897,0,0,e8fff8ff,fcff0c00,0,66003c01,0,0,fa48fbe8,1,1,1,1
898,898,0,8,fcfff8ff,dcfffcff,2,d8fea6ff,0,0,fa58fae8,1,1,1,1
899,899,0,0,e8fff8ff,3c001c00,0,5efdfefd,0,0,f9d8f908,1,1,1,1
900,900,0,0,e8fff8ff,fcfffcff,8,defb8efc,0,0,f998f9b8,1,1,1,1
901,901,0,2,0800fcff,fcfffcff,8,fefa6efb,0,0,fae8f9b8,1,1,1,1
902,902,0,2,f8fffc00,fc001c00,8,2efa9efa,0,0,fa78fa08,1,1,1,1
903,903,0,2,f8ff7cff,ecfffcff,0,bef9def9,0,0,fb58fbb8,1,1,1,1
904,904,0,8,fc000800,0c00fcff,2,eef9aef9,0,0,fd98fcc8,1,1,1,1
905,905,0,0,d8ff0800,0c001c00,0,4efafcf9,2,0,fe32fe28,1,1,1,1
906,906,0,0,e8fff8ff,0c003c00,0,cefa9efa,0,0,0090ffd2,1,1,1,1
907,907,0,0,f8ff1800,0c00fcff,0,eefb5efb,0,0,01500170,1,1,1,1
908,908,0,2,e8fffcff,fcffccff,0,3efd8efc,0,0,039e02fe,1,1,1,1
909,909,0,0,0800f8ff,fcff1c00,0,f8fe38fe,0,0,0414045e,1,1,1,1
910,910,0,2,f8fffc00,dcff2c00,0,860078ff,0,0,054c05c4,1,1,1,1
911,911,0,2,0800fcff,ccff0c00,0,ec014c01,0,0,06ec059c,1,1,1,1
912,912,0,2,1800fc00,1c00fcff,0,5c03bc02,0,0,066c063c,1,1,1,1
913,913,0,2,f8fffc00,0c00fcff,0,9a04ec03,0,0,066c064c,1,1,1,1
914,914,0,2,f8fffcff,0c00fc00,2,9205fa04,0,0,05dc052c,1,1,1,1
915,915,0,2,0800fcff,1c00fcff,0,1206d205,0,0,042c058c,1,1,1,1
916,916,0,8,fcfff8ff,dcfffcff,0,52064206,0,0,032404a4,1,1,1,1
917,917,0,0,0800e8ff,5c000c00,0,0206fc06,2,0,02ce0284,1,1,1,1
918,918,0,0,1800e8ff,1c00fcff,0,7205e205,0,0,0040010e,1,1,1,1
919,919,0,8,fcfff8ff,0c00fc00,2,aa040a05,0,0,fea0ff70,1,1,1,1
920,920,0,8,fcfff8ff,ecfffcff,0,5c030c04,0,0,fd12fec2,1,1,1,1
921,921,0,0,0800f8ff,9cffdcff,0,ec019c02,0,0,fb88fc38,1,1,1,1
922,922,0,2,0800fc00,0c00fcff,0,56003c01,0,0,fa68fbe8,1,1,1,1
923,923,0,2,1800fc00,fcff1c00,0,b8feb6ff,0,0,fa78fac8,1,1,1,1
924,924,0,0,f8ff0800,0c001c00,0,4efd28fe,0,0,f9e8f918,1,1,1,1
925,925,0,0,f8ff1800,4c001c00,0,eefb8efc,0,0,f988f9a8,1,1,1,1
926,926,0,2,0800fcff,fcff0c00,0,eefa5efb,0,1,fac8f9fc,1,1,1,1
927,927,0,2,f8fffc00,1c00ecff,0,1efa8efa,0,0,fa48fa08,1,1,1,1
928,928,0,0,f8ff1800,ecff0c00,0,def9eef9,0,0,fb48fbd8,1,1,1,1
929,929,0,2,0800fcff,0c00dcff,0,fcf9cef9,8,0,fd68fce8,1,1,1,1
930,930,0,0,f8ffe8ff,fcffccff,0,2efafef9,0,0,fe12fe28,1,1,1,1
931,931,0,0,08001800,fcff0c00,0,cefa5efa,0,0,00b0ffd2,1,1,1,1
932,932,0,0,f8ff2800,1c002c00,0,fefb5efb,0,0,02200170,1,1,1,1
933,933,0,0,e8ff0800,ecff0c00,0,5efd7efc,0,0,03ae020e,1,1,1,1
934,934,0,0,d8fff8ff,fcff0c00,0,c8fefefd,0,0,0424046e,1,1,1,1
935,935,0,8,fc000800,fcff1c00,0,7600b6ff,0,0,052c0584,1,1,1,1
936,936,0,0,f8ff1800,2c001c00,0,ec013c01,0,0,06cc059c,1,1,1,1
937,937,0,8,fc000800,bcffecff,0,4c03ac02,0,0,065c061c,1,1,1,1
938,938,0,0,e8ff0800,1c00dcff,0,aa04fc03,0,0,064c067c,1,1,1,1
939,939,0,0,f8ff0800,fcff2c00,0,8205fa04,0,0,05ec053c,1,1,1,1
940,940,0,0,f8ffe8ff,3c001c00,0,1206e205,0,0,042c059c,1,1,1,1
941,941,0,2,f8fffcff,ecfffcff,0,52064206,0,0,03240494,1,1,1,1
942,942,0,0,08001800,fc000c00,8,02064206,0,0,01ae0284,1,1,1,1
943,943,0,2,d8fffc00,dcfffcff,0,8205c205,0,0,004001fe,1,1,1,1
944,944,0,8,fc001800,2c00ecff,0,8a04fa04,0,0,fec0ff80,1,1,1,1
945,945,0,0,f8ff0800,1c000c00,0,6c03ec03,0,0,fd12fee2,1,1,1,1
946,946,0,0,08001800,0c00ecff,0,ec019c02,0,0,fb88fc28,1,1,1,1
947,947,0,0,f8ffd8ff,ecfffc00,2,66003c01,0,0,fa48fbf8,1,1,1,1
948,948,0,2,e8ff7cff,fcff0c00,0,b8fea6ff,0,0,fa48fae8,1,1,1,1
949,949,0,0,f8ff1800,1c00fcff,2,4efd18fe,0,0,f9d8f908,1,1,1,1
950,950,0,0,f8ffe8ff,ecfffc00,2,eefbaefc,0,0,f9a8f9b8,1,1,1,1
951,951,0,0,f8ff0800,1c000c00,0,eefa5efb,0,0,f9d8f9b8,1,1,1,1
952,952,0,0,e8ff1800,ccfffcff,0,1efa6efa,0,0,fa58faf8,1,1,1,1
953,953,0,0,f8ff0800,2c001c00,0,cef9def9,0,0,fb38fbd8,1,1,1,1
954,954,0,0,f8ff1800,1c00ecff,0,aef99ef9,0,0,fd88fce8,1,1,1,1
955,955,0,0,f8ff0800,0c00fc00,2,1efafef9,0,0,fe32fe38,1,1,1,1
956,956,0,0,18000800,0c00ecff,0,defa7efa,0,0,00a0ffb2,1,1,1,1
957,957,0,0,f8ff0800,0c00fc00,2,eefb6efb,0,0,013e0150,1,1,1,1
958,958,0,0,e8ff0800,0c00fc00,2,4efd9efc,0,0,03ae02fe,1,1,1,1
959,959,0,8,fcfff8ff,0c00fc00,2,d8fe08fe,0,0,04f40394,1,1,1,1
960,960,0,0,f8ff0800,2c00ecff,0,6600c6ff,0,0,053c0594,1,1,1,1
961,961,0,0,f8ff1800,ecfffcff,0,fc012c01,0,0,060c06bc,1,1,1,1
962,962,0,2,0800fcff,fcfffcff,8,5c038c02,0,4,06fc063c,1,1,1,1
963,963,0,2,e8ff7c00,dcff0c00,0,aa04fc03,0,0,065c064c,1,1,1,1
964,964,0,0,0800f8ff,2c000c00,0,82053205,0,0,05dc052c,1,1,1,1
965,965,0,8,fcfff8ff,fcff1c00,0,2206e205,0,0,043c05ac,1,1,1,1
966,966,0,8,fc000800,ecff2c00,0,52064206,0,0,031404c4,1,1,1,1
967,967,0,0,f8ff0800,fc001c00,8,02063206,0,0,01be0274,1,1,1,1
968,968,0,0,f8ffe8ff,fcfffcff,8,b205f205,0,0,005e01fe,1,1,1,1
969,969,0,2,f8fffcff,fcff1c00,0,ba040a05,0,0,fea0ff80,1,1,1,1
970,970,0,2,0800fcff,fcff0c00,0,5c030c04,0,0,fd12feb2,1,1,1,1
971,971,0,8,fcfff8ff,2c00fcff,2,dc01ac02,0,0,fba8fc28,1,1,1,1
972,972,0,0,e8ff1800,2c000c00,0,86004c01,0,0,fa48fbd8,1,1,1,1
973,973,0,8,fc000800,5c00fcff,0,e8fe78ff,0,0,fa58fad8,1,1,1,1
974,974,0,0,0800f8ff,ecfffcff,0,5efd28fe,0,0,f9d8f928,1,1,1,1
975,975,0,0,f8ff1800,fcff1c00,0,eefb9efc,0,4,f9fcf9a8,1,1,1,1
976,976,0,0,18000800,fc001c00,8,eefa5efb,0,0,fab8f998,1,1,1,1
977,977,0,0,1800f8ff,fcffecff,8,2efa9efa,0,0,fa58fa18,1,1,1,1
978,978,0,8,fc000800,1c003c00,0,cef9eef9,0,0,fb48fbc8,1,1,1,1
979,979,0,0,e8ff0800,0c002c00,0,bef99ef9,0,0,fd88fcf8,1,1,1,1
980,980,0,0,18000800,0c00ecff,0,2efafef9,0,0,fe22fe38,1,1,1,1
981,981,0,0,0800e8ff,0c001c00,0,defa7efa,0,0,00b0ffc2,1,1,1,1
982,982,0,0,0800e8ff,fcfffcff,8,0efc8efb,0,0,01200170,1,1,1,1
983,983,0,2,1800fc00,dcff0c00,0,5efd9efc,0,0,03ae02fe,1,1,1,1
984,984,0,2,f8fffc00,0c00fcff,0,d8fe18fe,0,0,0404045e,1,1,1,1
985,985,0,0,e8ff0800,ecff1c00,0,6600a6ff,0,0,052c05b4,1,1,1,1
986,986,0,0,f8ff2800,0c00fcff,0,fc01f600,0,0,06ec059c,1,1,1,1
987,987,0,2,f8fffcff,fcff3c00,0,5c03bc02,0,0,065c062c,1,1,1,1
988,988,0,2,0800fcff,fcff0c00,0,aa04ec03,0,4,06fc064c,1,1,1,1
989,989,0,0,e8ff1800,dcff1c00,0,82054205,0,0,05ec051c,1,1,1,1
990,990,0,0,e8fff8ff,fcff0c00,0,3206e205,0,0,043c058c,1,1,1,1
991,991,0,0,18000800,fcffecff,0,fc065206,8,0,03140494,1,1,1,1
992,992,0,8,fc000800,fcffdcff,8,12066206,0,0,01ae0274,1,1,1,1
993,993,0,8,fcfff8ff,dcff7cff,2,9205f205,0,0,003001fe,1,1,1,1
994,994,0,0,2800f8ff,0c00ecff,0,aa041a05,0,0,fea0ff70,1,1,1,1
995,995,0,0,18000800,fcffecff,8,4c03fc03,0,0,fd02fef2,1,1,1,1
996,996,0,0,f8ff0800,ecffdcff,0,0c02bc02,0,0,fb98fc38,1,1,1,1
997,997,0,0,e8ff0800,0c00ccff,0,66002c01,0,0,fa58fbd8,1,1,1,1
998,998,0,8,fcfff8ff,fc001c00,8,c8fea6ff,0,0,fa68fad8,1,1,1,1
999,999,0,8,fcfff8ff,1c000c00,0,4efd18fe,0,0,f9c8f918,1,1,1,1
1000,1000,0,0,e8ff1800,fcffecff,0,eefb9efc,0,0,f998f9b8,1,1,1,1
1001,1001,0,0,0800f8ff,fcff0c00,0,cefa6efb,0,0,fad8f9b8,1,1,1,1
1002,1002,0,2,0800fc00,fcffdcff,8,2efa7efa,0,0,fa58fa08,1,1,1,1
1003,1003,0,0,0800f8ff,2c00fcff,0,bef9fef9,0,0,fb38fbe8,1,1,1,1
1004,1004,0,2,0800fc00,ecfffcff,0,fcf9cef9,8,0,fd78fcd8,1,1,1,1
1005,1005,0,2,f8fffc00,fcfffcff,8,2efa0efa,0,0,fef2fd38,1,1,1,1
1006,1006,0,2,0800fcff,fcfffcff,8,eefa6efa,0,0,0090ffd2,1,1,1,1
1007,1007,0,2,f8fffc00,0c002c00,0,eefb7efb,0,0,02300160,1,1,1,1
1008,1008,0,8,fc000800,0c00dcff,0,5efd8efc,0,0,03be020e,1,1,1,1
1009,1009,0,0,d8ff0800,0c001c00,0,c8fe18fe,0,0,0434045e,1,1,1,1
1010,1010,0,0,08001800,2c001c00,0,6600b6ff,0,0,053c05a4,1,1,1,1
1011,1011,0,8,fcffe8ff,0c00fc00,2,fc013c01,0,0,06ec05ac,1,1,1,1
1012,1012,0,8,fc000800,fcffccff,0,3c03ac02,0,0,064c063c,1,1,1,1
1013,1013,0,0,f8ffd8ff,ecff0c00,0,aa040c04,0,1,064c06fc,1,1,1,1
1014,1014,0,2,0800fcff,3c00fcff,0,82053205,0,0,05fc052c,1,1,1,1
1015,1015,0,2,e8fffc00,fcffecff,0,12060206,0,0,043c058c,1,1,1,1
1016,1016,0,8,fc001800,ecff0c00,0,32065206,0,0,031404b4,1,1,1,1
1017,1017,0,0,e8ff0800,ecff2c00,0,f205fc06,2,0,01ce0284,1,1,1,1
1018,1018,0,8,fc000800,1c000c00,0,8205e205,0,0,002001fe,1,1,1,1
1019,1019,0,8,fc001800,fcffecff,0,ba042205,0,0,fe90ff80,1,1,1,1
1020,1020,0,0,08001800,fc000c00,8,5c030c04,0,0,fd02fee2,1,1,1,1
1021,1021,0,8,fcfff8ff,0c00ecff,0,dc01ac02,0,0,fb88fc38,1,1,1,1
1022,1022,0,0,e8ff0800,3c00fcff,0,46004c01,0,0,fa58fbf8,1,1,1,1
1023,1023,0,8,fc001800,ecff0c00,0,e8fec6ff,0,0,fa68fac8,1,1,1,1
