Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac1_int/syncb_logic,sysref_logic,sysref_o,u_ila_3_tx_aresetn
900,900,0,e1fdb43c1c08293f22120040b11b333f8b24c83c752cce383b336033b238a12c,0,1,0,0,1
901,901,0,d0de16c282d677c544cf58ca46c998d0aec40fd89bc18ce022c0d8e94bc0b4f3,0,1,0,0,1
902,902,0,b439fd2a613ddf227c3fde19f73f3210ce3e1c060a3cdffbbb37bcf10032f7e7,0,1,0,0,1
903,903,0,8cc0ecf5b2c2220069c6570a9acb481423d2b51dd8d95e2687e20c2ef8eb8c34,0,1,0,0,1
904,904,0,9030e5e54b29e8dcf720d1d4ca17d6cd020e23c8de03dfc3a0f925c18def07c0,0,1,0,0,1
905,905,0,1eeecd3527f8a43a6202fb3d8e0cbb3f6816da3fae1f553e2628383b952f9736,0,1,0,0,1
906,906,0,62ed00c0dbe3e2c00cdb61c32fd36ec778ccedcc13c7bcd323c3addbc2c08ce4,0,1,0,0,1
907,907,0,0f316235fd36112f823b8c27813e031fe63faf15a83fcd0bc93d9e01553a64f7,0,1,0,0,1
908,908,0,74c099e60ec04bf04bc164fa23c4a20484c8c10e51ce801863d59e218ddde029,0,1,0,0,1
909,909,0,5e392af51b343eeb832dd9e1c0253bd9061d9bd18e132acb950915c65dff7bc2,0,1,0,0,1
910,910,0,78df8d2baee87a327cf21b38a3fc4d3ce006f33ef010fc3f911a623f8323293d,0,1,0,0,1
911,911,0,1dfde5c1f4f23ac020e930c0e2dfc8c177d7f9c415d0acc9edc9c4cf29c518d7,0,1,0,0,1
912,912,0,5d25753c2d2d5638d433c5322739e72b043de923513f001bfe3f6611083f5a07,0,1,0,0,1
913,913,0,4fc4dad864c16ee113c0caea66c0b1f459c2e3fee1c51c09e6ca191347d1991c,0,1,0,0,1
914,914,0,9b3e1c05af3bdefa3b37c2f05e3109e73c2af4dd0622bfd5f1189ece380fc2c8,0,1,0,0,1
915,915,0,d8d2981ea8da2b276de3be2eedec1e35eaf6223a2301a83d550b9b3f3c15ec3f,0,1,0,0,1
916,916,0,060da7c7dd0289c3a0f8f6c094ee01c0fae4b0c012dcfec215d4dbc638cd30cc,0,1,0,0,1
917,917,0,5817c63f8d20193eed28d53a40300f365736e72f0a3b8528393e1920d13fda16,0,1,0,0,1
918,918,0,e1cb8acd9fc677d4d5c282dc9dc075e504c016ef0ec126f9b6c36303e8c78a0d,0,1,0,0,1
919,919,0,f23fbc148b3fd00a843d9c00e93965f6d2346cec612ef4e2c0263bda211e78d2,0,1,0,0,1
920,920,0,06c9bb0ff5ce6d1925d6782267dea12a86e7b33145f17f3765fbdf3ba205b63e,0,1,0,0,1
921,921,0,201cebd098129bca9608a9c55cfe36c22df457c04bea1bc0f7e081c16fd880c4,0,1,0,0,1
922,922,0,e0071f3fe81100407a1b3d3f5924db3c492cea38163384339538cd2ca13cef24,0,1,0,0,1
923,923,0,b0d65ec56ccf36ca65c96fd0c5c4dfd7a9c157e026c09ee945c078f307c2a4fd,0,1,0,0,1
924,924,0,503d1323743f161af93f6d10da3e59061f3c1cfcda37f8f1263230e82a2b04df,0,1,0,0,1
925,925,0,a0c2e5ff4fc61a0a77cb0e14f8d17e1da7d92d2651e2e22dbeeb6934aff59a39,0,1,0,0,1
926,926,0,79291bdd2b21ffd40318fccd3e0e41c81b04f4c3ddf931c1c8ef09c01de685c0,0,1,0,0,1
927,927,0,eaf78c3a2502ec3d520cb53f2e16de3f791f633ef627503b6c2fb736ac35b830,0,1,0,0,1
928,928,0,12e4d8c03edb4ec35bd351c79cccc9cc2fc790d336c37adbccc054e400c0e4ed,0,1,0,0,1
929,929,0,dd363b2f6b3bbc27733e391fe23fe915ae3f0a0cd93ddb016e3aa1f784359ded,0,1,0,0,1
930,930,0,0bc00ff03fc127fa0ec4650466c8860e2ace471836d56a2159ddb22960e6e830,0,1,0,0,1
931,931,0,3f3478ebae2d10e2f2256cd93d1dc5d1c8134dcbd2092fc69bff8cc266f57bc0,0,1,0,0,1
932,932,0,75e8543240f2fd3766fc383ca306e83eb510fb3f591a6b3f50233b3d602b7939,0,1,0,0,1
933,933,0,30f33fc059e92bc017e0bac1a6d7e1c43ed08cc90eca9ccf41c5e9d6f4c143df,0,1,0,0,1
934,934,0,012d7338b033ea320c39132cf23c1c24483f371bff3fa111133f9607893c5afd,0,1,0,0,1
935,935,0,71c138e116c090ea5fc075f449c2a6fec7c5df08c4cade121dd1621ca9d82b25,0,1,0,0,1
936,936,0,c53b1bfb5a37fdf0843142e76a2a28de3a22edd52919c6ce740fe1c8590565c4,0,1,0,0,1
937,937,0,76dafb2636e3942eb3ecfc34aef6083ae600983d180b943f0215ef3f621ea73e,0,1,0,0,1
938,938,0,1a039dc3ddf801c1cfee02c032e5a7c045dcebc241d4c0c65dcd0cccc5c7acd2,0,1,0,0,1
939,939,0,5820283ebe28ed3a1830303637360f30f23ab4282b3e4e20cc3f1417cb3f420d,0,1,0,0,1
940,940,0,bac64bd4e8c24fdca5c03de503c0dbee03c1eaf8a1c32603cbc74e0d65cd1f17,0,1,0,0,1
941,941,0,933f0c0b943dda00033aa1f6f534a7ec8b2e2be3f1266cda571ea4d2f61405cc,0,1,0,0,1
942,942,0,cece3519f6d5452233de742a4de78c3109f1603727fbc93b6505aa3e800ff03f,0,1,0,0,1
943,943,0,d212bdcad308c2c599fe46c269f45ec084ea17c02de174c19fd86ac414d1e7c8,0,1,0,0,1
944,944,0,ad11ff3f431b463f2624ee3c1c2c0639f132a8337838f82c8d3c2125153f571c,0,1,0,0,1
945,945,0,94cf15ca85c946d0dcc4b0d7b7c122e02ac065e940c03cf3f7c167fd46c5a307,0,1,0,0,1
946,946,0,6c3f4d1afb3fa910e53e9606343c59fcf73734f24c3269e8572b39df4623dfd6,0,1,0,0,1
947,947,0,34c6de0954cbd413ced1481d76d9fc251be2b72d84eb463473f57f39a7ff3e3d,0,1,0,0,1
948,948,0,5f212cd53c1822ce790e60c8580409c41afa3dc103f00bc055e67dc04fdd8fc2,0,1,0,0,1
949,949,0,e801dc3d160caf3ff515e23f441f713ec627673b432fd7368a35e030733aa829,0,1,0,0,1
950,950,0,70db3ac387d335c7c1cca4cc4bc764d34ac348dbd6c01de400c0a9edcec0adf7,0,1,0,0,1
951,951,0,543bec27663e6e1fde3f2316b43f460ce83d1802873addf7a535d8ed642f49e4,0,1,0,0,1
952,952,0,33c1eaf9f9c3270448c84a0e04ce0f1808d5362126dd832928e6c030d4efbe36,0,1,0,0,1
953,953,0,d92d46e223269dd9731defd1021470cb0e0a49c6d8ff9dc2a3f583c0b2eb09c0,0,1,0,0,1
954,954,0,04f2e03728fc233c6606dc3e7910f93f211a733f1d234c3d332b94392e326234,0,1,0,0,1
955,955,0,92e927c04ce0acc1d6d7cac466d06cc92fca74cf59c5bad604c20fdf44c03ce8,0,1,0,0,1
956,956,0,8c330f33f038402cdf3c4e243f3f6f1b0040dc111d3fd3079d3c98fd8f386cf3,0,1,0,0,1
957,957,0,1ac057ea59c039f439c268feaec5a208a2caa412f3d02b1c79d8f92402e1d62c,0,1,0,0,1
958,958,0,793739f1ab317ae7982a5cde6e221bd66219edceaf0f00c996057cc458fb7ec1,0,1,0,0,1
959,959,0,ffe26a2e78ecd93471f6ee39a900873ddc0a8d3fc814f23f2c1eb43eca26da3b,0,1,0,0,1
960,960,0,1af90cc10aef04c06ae59fc077dcd9c26ed4a5c683cde8cbe2c781d2b1c345da,0,1,0,0,1
961,961,0,8e28053bef2f503616363830da3ae3281c3e8220c73f4d17d03f7e0d363e5703,0,1,0,0,1
962,962,0,fac21cdcaec006e502c0a0eef9c0adf88dc3e902adc7120d3fcde6161ed42420,0,1,0,0,1
963,963,0,a53d17011c3adef61735e1ecb52e62e321279eda8d1ecfd2301528cc480bd6c6,0,1,0,0,1
964,964,0,c8d51122ffdd462a15e76631cef04137eafab33b28059d3e450fed3ffd18993f,0,1,0,0,1
965,965,0,0f09dcc5d6fe56c2a5f464c0beea14c063e167c1d0d854c43ed1c8c8dfcaa6ce,0,1,0,0,1
966,966,0,0b1b4f3ff323003df02b2239cc32cd335b38242d793c53250b3f8e1cff3f0d13,0,1,0,0,1
967,967,0,a6c91dd0f4c480d7c5c1eddf2fc02ce93bc000f3e9c12afd2ec56607f4c97211,0,1,0,0,1
968,968,0,fc3fe410f03ed306483c96fc153870f27232a2e8842b6ddf79230ed7851abccf,0,1,0,0,1
969,969,0,31cb9a13a3d1111d45d9cb25e5e18c2d4aeb233436f564396aff2c3da109643f,0,1,0,0,1
970,970,0,741849ceb50e7ec895041fc457fa49c13ef00dc08de675c082dd7ec25ad51ac6,0,1,0,0,1
971,971,0,da0ba93fbb15e53f0e1f7e3e96277d3b1a2ff636693507315a3ad729cc3d9421,0,1,0,0,1
972,972,0,b3d319c7e6cc7fcc68c738d35dc316dbe0c0e6e300c06eedc4c070f727c3aa01,0,1,0,0,1
973,973,0,583ea41fda3f5c16ba3f820cf83d56029f3a1af8c63512ee8d2f80e41c28a2db,0,1,0,0,1
974,974,0,e3c3ea032ac80e0edecdd617dbd40121f3dc5429f0e5983099ef9e36adf93d3b,0,1,0,0,1
975,975,0,5426ced9aa1d1ad23c1493cb4b0a64c61500aec2dff58bc0eceb07c07ce227c1,0,1,0,0,1
976,976,0,ebfb0e3c2906d13e3e10f73fe9197b3fea225e3d062baf3908328534c237042e,0,1,0,0,1
977,977,0,81e09ec105d8b3c490d04cc951ca4ccf72c58bd613c2dade4ac003e823c0c8f1,0,1,0,0,1
978,978,0,d4386c2ccc3c8124353fa61b00401612273f1008b03cd5fdac38a8f33433cce9,0,1,0,0,1
979,979,0,52c0fdf329c22bfe95c5660880ca6912cad0f41b49d8c724cde0aa2c1dea6733,0,1,0,0,1
980,980,0,d231b3e7c62a91dea1224ad69a1914cfeb0f1fc9d30592c495fb8bc174f11dc0,0,1,0,0,1
981,981,0,3eecb73435f6d4396c00763da00a853f8e14f43ff61dc03e9926f03b3f2e9737,0,1,0,0,1
982,982,0,45ef05c0a1e596c0aadcc7c29bd48ac6a8cdc5cb00c856d2c6c313da17c1c9e2,0,1,0,0,1
983,983,0,c72f7136f5356030c23a12290d3eb720c23f8617d43fba0d443e94031c3b57f9,0,1,0,0,1
984,984,0,b7c0cee401c065eeeec070f879c3ac0290c7d60c1acdad16f1d3ef1feadb5f28,0,1,0,0,1
985,985,0,363a1bf739351ceddf2e98e35227cfdac31efad26a154ccc850bf1c654010dc3,0,1,0,0,1
986,986,0,cbdd182adce63f3192f02237adfa9d3beb04903e090fea3fc418a03fdd21b53d,0,1,0,0,1
987,987,0,14ff66c2e1f46bc0f8ea11c098e15ac100d93ec468d1a9c801cb80cef5c59ad5,0,1,0,0,1
988,988,0,c123133dc32b3d39a732f0333e384f2d653c8525003fc41cfe3f4713583f4c09,0,1,0,0,1
989,989,0,0cc551d7d4c1b8df34c0f2e836c0c4f2dac1edfc16c52907d4c93711f5cfd41a,0,1,0,0,1
990,990,0,fb3e10075d3cd3fc3238abf29732dbe8b12ba2dfac233dd7bd1ae4cf1f11c6c9,0,1,0,0,1
991,991,0,79d1db1c14d99925afe1612d10ebff33faf448392dff1a3d65095b3f5f13fd3f,0,1,0,0,1
992,992,0,f10e9dc8d20435c494fa55c17af010c0c5e66ec0b6dd6dc288d500c670ce0fcb,0,1,0,0,1
993,993,0,8215e93fd91e8b3e6627943bf02e163747352e31403a052abc3dc821a33fad18,0,1,0,0,1
994,994,0,0bcd5bcc85c70cd371c3e4daeac0afe301c034edbbc034f714c36d01fdc69d0b,0,1,0,0,1
995,995,0,d63f9516c03fbe0c073e9302b83a57f8e7354deeb62fb8e44b28d5dbd91fdfd3,0,1,0,0,1
996,996,0,0cc8d20db8cd9d17aed4cd20bfdc2629b8e570305eef7e3670f9263bad034a3e,0,1,0,0,1
997,997,0,e01d45d27614b6cb870a7fc65200c0c21cf693c026ec06c0b2e21cc1ffd9cec3,0,1,0,0,1
998,998,0,ec05c53e0310f53fb119823fb6226f3dd82ac939e131a834a3372e2ef93b8526,0,1,0,0,1
999,999,0,35d89cc4b9d02cc972ca24cf8bc55dd622c2a6de50c0cae71fc08df191c1aefb,0,1,0,0,1
1000,1000,0,b83cb3242b3fdd1b00405112313f4d08c43c12fec838e4f3583305ea982cb7e0,0,1,0,0,1
1001,1001,0,19c2eefd7cc529085eca2e12a0d0bd1b19d8952497e07e2ce3e94333c1f3b838,0,1,0,0,1
1002,1002,0,f32ac5ded52278d6d2193ccf26103fc91006a9c4d2fb99c1b0f121c0ebe74cc0,0,1,0,0,1
1003,1003,0,f8f5ba392e00653d630a7e3f5414f63fc01dcc3e6826053c152eb5379434f831,0,1,0,0,1
1004,1004,0,d9e58ec0dedcb5c2c8d46fc6cecda1cb1dc82bd2dbc3e2d923c192e207c004ec,0,1,0,0,1
1005,1005,0,d4358830a93a4129fe3dec20bc3fbf17d93ff60d533ed103343b94f9913680ef,0,1,0,0,1
1006,1006,0,00c02aeee4c033f865c36f0274c79a0cf5cc7316c5d3b91fb7db2f2897e49e2f,0,1,0,0,1
1007,1007,0,5b3556ed092fcfe3822701dbf81e26d3a41571ccc10b0dc791011fc357f7c1c0,0,1,0,0,1
1008,1008,0,a4e6173157f0033770fa863bae04833ecd0ee73f8c18a73fa921c63dea294f3a,0,1,0,0,1
1009,1009,0,1ef572c032eb0ec0cee14ec131d928c492d18bc823cb59ce0fc66dd577c298dd,0,1,0,0,1
1010,1010,0,962b59398132143421387a2d513cb625f53efb1cfd3f8213613f8909253d51ff,0,1,0,0,1
1011,1011,0,e2c183df39c0b9e831c088f2cbc1affcfec4ec06b3c9fc10cccf9c1a22d78e23,0,1,0,0,1
1012,1012,0,713c11fd5038e7f2bd3214e9de2bd7dfdf236dd7f51a0dd05a11e7c94d0724c5,0,1,0,0,1
1013,1013,0,e4d8672579e1362dd6eadb33bef42d39effe083d2809533f2513fe3fa41c063f,0,1,0,0,1
1014,1014,0,0f054bc4d1fa61c1b5f013c0fee667c0eadd5dc2b5d5e6c596ceedcabbc84fd1,0,1,0,0,1
1015,1015,0,a31e983e3527aa3bc62e353725355631273a332aac3dfc219c3fe518ec3f2c0f,0,1,0,0,1
1016,1016,0,a2c7e1d285c3b2daf4c078e301c0f9ecb2c0f7f602c33001e1c6610b37cc4815,0,1,0,0,1
1017,1017,0,c53ffa0c163ed002d03a94f8083688eedf2fefe47b2807dc0e200cd4cf1630cd,0,1,0,0,1
1018,1018,0,92cd641781d498208cdcf72881e5483022ef5e3633f90e3b70033c3e970dd23f,0,1,0,0,1
1019,1019,0,b014dacbc30a9ac69000d2c258f69bc060ec04c0e9e211c130dabac370d2eec7,0,1,0,0,1
1020,1020,0,c80ff33f79198a3f8322803dab2ae339bb31cb348537582ee33bb626b93e161e,0,1,0,0,1
1021,1021,0,e2d00dc994cafdcea4c52ed632c272de56c091e71bc051f183c171fb85c4af05,0,1,0,0,1
1022,1022,0,213f141c00408c123b3f8a08d73c4ffee43820f47d333feac42cece0e52465d8,0,1,0,0,1
1023,1023,0,63c5ec073dcaf41177d0861be9d7632462e0522caae91e3384f39b38b1fda53c,0,1,0,0,1
