Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/adc2_a1_1[15:0],u3_adc_analysis/adc2_a2_1[15:0],u3_adc_analysis/adc2_a3_1[15:0],u3_adc_analysis/adc2_a4_1[15:0],u3_adc_analysis/adc2_a1_2[15:0],u3_adc_analysis/adc2_a2_2[15:0],u3_adc_analysis/adc2_a3_2[15:0],u3_adc_analysis/adc2_a4_2[15:0],u3_adc_analysis/adc2_b1_1[15:0],u3_adc_analysis/adc2_b2_1[15:0],u3_adc_analysis/adc2_b3_1[15:0],u3_adc_analysis/adc2_b4_1[15:0],u3_adc_analysis/adc2_b1_2[15:0],u3_adc_analysis/adc2_b2_2[15:0],u3_adc_analysis/adc2_b3_2[15:0],u3_adc_analysis/adc2_b4_2[15:0],u3_adc_analysis/time_8s_2
3594,3594,0,14106,13472,12772,12118,11290,10526,9850,9098,2,4,0,0,2,4,16,16,0
3595,3595,0,8342,7536,6768,5996,5130,4334,3522,2718,-14,4,16,-18,2,4,0,16,0
3596,3596,0,1912,1098,254,-554,-1386,-2204,-3030,-3824,-46,-12,-18,0,-30,-12,-18,0,0
3597,3597,0,-4610,-5442,-6258,-6986,-7780,-8590,-9356,-10086,2,-28,16,0,2,4,-18,16,0
3598,3598,0,-10838,-11588,-12354,-13026,-13674,-14406,-15132,-15724,-14,4,16,0,-14,-12,-18,0,0
3599,3599,0,-16282,-16922,-17580,-18108,-18726,-19240,-19932,-20288,18,4,16,16,2,4,0,16,0
3600,3600,0,-20818,-21206,-21802,-22152,-22544,-22982,-23388,-23674,-30,-28,-18,32,-30,4,-18,0,0
3601,3601,0,-23932,-24256,-24592,-24746,-24904,-25174,-25410,-25500,2,-28,16,-18,-30,4,16,-34,0
3602,3602,0,-25554,-25724,-25820,-25854,-25794,-25820,-25836,-25790,2,-12,0,16,2,4,-18,0,0
3603,3603,0,-25634,-25580,-25474,-25304,-25048,-24886,-24726,-24470,18,4,-18,0,-30,4,0,0,0
3604,3604,0,-24116,-23834,-23564,-23252,-22782,-22330,-22104,-21486,-14,20,-18,0,-30,-12,0,-18,0
3605,3605,0,-21066,-20552,-20190,-19572,-19014,-18424,-17836,-17222,2,-12,0,0,2,-12,0,-18,0
3606,3606,0,-16600,-16020,-15374,-14656,-13930,-13256,-12578,-11896,-14,44,16,0,-30,4,0,0,0
3607,3607,0,-11110,-10384,-9582,-8842,-8042,-7282,-6484,-5746,2,4,0,0,-14,4,0,16,0
3608,3608,0,-4874,-4070,-3300,-2486,-1626,-848,14,802,2,-12,16,0,-14,4,0,32,0
3609,3609,0,1610,2426,3266,4072,4858,5656,6484,7240,-14,28,-18,0,2,-28,16,0,0
3610,3610,0,7992,8694,9522,10254,10970,11686,12434,13088,-14,4,32,-18,-46,-12,-34,0,0
3611,3611,0,13818,14464,15120,15756,16342,16954,17600,18124,-14,4,48,32,18,4,-18,0,0
3612,3612,0,18628,19196,19708,20176,20676,21118,21592,21960,-14,-12,-18,16,18,4,-18,-18,0
3613,3613,0,22314,22716,23074,23428,23678,24026,24276,24560,18,4,16,0,2,4,16,-18,0
3614,3614,0,24694,24896,25064,25240,25300,25418,25510,25568,2,4,32,16,-62,-12,16,-34,0
3615,3615,0,25546,25530,25574,25552,25412,25370,25252,25078,-14,-12,0,0,-30,4,0,-50,0
3616,3616,0,24916,24672,24484,24260,23960,23712,23424,23108,2,-12,16,-18,-14,28,0,16,0
3617,3617,0,22664,22328,21928,21490,21018,20560,20082,19582,-14,4,-18,0,-14,44,0,-18,0
3618,3618,0,19018,18482,17906,17370,16756,16094,15498,14860,-30,4,0,-18,2,4,16,0,0
3619,3619,0,14106,13488,12772,12118,11274,10542,9810,9114,2,4,0,0,2,-12,0,0,0
3620,3620,0,8326,7488,6768,5964,5130,4334,3522,2734,-30,-28,-18,0,-46,20,0,32,0
3621,3621,0,1896,1082,238,-538,-1370,-2236,-3014,-3840,-14,44,0,-34,2,-12,16,-18,0
3622,3622,0,-4594,-5458,-6290,-7018,-7796,-8574,-9372,-10070,2,-12,-34,-34,2,-12,0,16,0
3623,3623,0,-10822,-11588,-12322,-12992,-13690,-14406,-15100,-15724,-46,20,-18,0,-14,4,16,0,0
3624,3624,0,-16314,-16954,-17596,-18124,-18742,-19240,-19948,-20256,-30,20,0,16,-14,-12,32,16,0
3625,3625,0,-20754,-21222,-21786,-22120,-22512,-22934,-23388,-23674,-14,-12,0,0,-30,4,32,16,0
3626,3626,0,-23900,-24272,-24560,-24764,-24968,-25126,-25346,-25516,-14,20,-18,-18,34,4,0,32,0
3627,3627,0,-25538,-25676,-25786,-25806,-25810,-25836,-25836,-25774,-14,-12,16,-34,-14,20,0,-50,0
3628,3628,0,-25682,-25564,-25506,-25304,-25048,-24886,-24710,-24454,-14,-12,-18,0,-14,4,0,-34,0
3629,3629,0,-24116,-23850,-23564,-23236,-22782,-22362,-22072,-21534,18,20,-34,16,-14,28,32,-34,0
3630,3630,0,-21098,-20502,-20174,-19572,-18998,-18408,-17836,-17222,2,4,0,0,-14,-44,16,-18,0
3631,3631,0,-16600,-16004,-15342,-14690,-13968,-13272,-12562,-11864,-14,-28,48,-34,-30,4,0,-34,0
3632,3632,0,-11078,-10332,-9566,-8842,-8058,-7298,-6452,-5730,-30,-12,16,0,2,4,0,0,0
3633,3633,0,-4906,-4054,-3252,-2454,-1626,-816,14,778,18,-12,16,16,-30,4,32,0,0
3634,3634,0,1642,2410,3266,4056,4858,5656,6484,7240,-30,4,16,-34,2,44,0,-34,0
3635,3635,0,7960,8742,9554,10254,10982,11702,12482,13104,2,4,-18,0,2,-12,0,0,0
3636,3636,0,13754,14496,15152,15788,16326,16954,17584,18140,-46,-12,16,32,-30,4,16,16,0
3637,3637,0,18612,19196,19740,20208,20676,21134,21574,21976,2,20,0,-18,-46,20,16,0,0
3638,3638,0,22330,22764,23074,23468,23662,24042,24276,24560,2,4,-18,-18,2,4,0,32,0
3639,3639,0,24646,24880,25064,25256,25284,25466,25526,25602,-14,4,16,0,-30,-12,-34,0,0
3640,3640,0,25562,25582,25558,25552,25412,25354,25236,25126,-14,4,0,0,-14,-12,-18,0,0
3641,3641,0,24900,24704,24484,24292,23960,23680,23408,23108,2,44,16,16,-14,-28,0,0,0
3642,3642,0,22664,22280,21896,21522,21018,20528,20114,19614,-30,20,-18,16,2,20,32,32,0
3643,3643,0,19002,18482,17954,17386,16708,16126,15498,14876,-30,-12,16,0,-46,4,0,16,0
3644,3644,0,14106,13488,12788,12118,11290,10542,9850,9098,-46,4,16,0,-46,4,16,32,0
3645,3645,0,8310,7488,6784,5964,5162,4318,3554,2742,-14,-12,16,-18,2,20,0,16,0
3646,3646,0,1896,1066,254,-506,-1418,-2220,-3014,-3792,-14,4,-18,0,-46,28,0,16,0
3647,3647,0,-4610,-5476,-6242,-7018,-7788,-8590,-9356,-10102,-30,4,0,0,-30,-28,0,0,0
3648,3648,0,-10790,-11556,-12300,-13026,-13658,-14406,-15100,-15724,-30,4,0,-34,-46,-28,0,-18,0
3649,3649,0,-16282,-16986,-17580,-18172,-18710,-19240,-19932,-20272,2,60,0,-18,2,-12,0,0,0
3650,3650,0,-20786,-21222,-21786,-22120,-22496,-22982,-23372,-23674,-46,4,0,-34,-30,20,0,0,0
3651,3651,0,-23868,-24256,-24528,-24796,-24920,-25190,-25394,-25500,18,4,-34,16,-46,-12,-18,16,0
3652,3652,0,-25570,-25692,-25786,-25838,-25778,-25820,-25786,-25742,-30,20,-18,16,-14,4,16,0,0
3653,3653,0,-25634,-25564,-25474,-25304,-25090,-24902,-24726,-24470,-30,4,-34,32,-46,4,16,16,0
3654,3654,0,-24068,-23866,-23564,-23220,-22734,-22330,-22040,-21518,18,4,0,-34,2,4,0,0,0
3655,3655,0,-21034,-20536,-20142,-19540,-18998,-18392,-17852,-17286,-30,-12,16,32,-30,4,0,0,0
3656,3656,0,-16600,-15972,-15342,-14690,-13984,-13256,-12562,-11848,34,20,-34,0,2,4,0,0,0
3657,3657,0,-11110,-10300,-9550,-8792,-8042,-7282,-6484,-5650,2,60,0,-34,2,28,-34,0,0
3658,3658,0,-4890,-4054,-3216,-2470,-1626,-804,30,802,18,-12,0,0,-14,20,-18,32,0
3659,3659,0,1626,2442,3298,4072,4842,5688,6468,7224,18,4,-18,16,18,4,16,0,0
3660,3660,0,7992,8790,9554,10238,10970,11686,12434,13072,-14,-44,0,0,-30,-12,16,-18,0
3661,3661,0,13770,14464,15136,15756,16310,16954,17584,18098,2,4,0,0,-14,4,0,0,0
3662,3662,0,18628,19180,19692,20208,20628,21118,21608,21944,18,4,32,-50,2,4,16,-18,0
3663,3663,0,22330,22732,23074,23428,23678,24010,24276,24496,2,-12,-18,0,2,4,0,0,0
3664,3664,0,24678,24896,25080,25208,25332,25434,25510,25568,2,20,0,0,-30,-12,-18,-18,0
3665,3665,0,25578,25550,25598,25520,25364,25322,25236,25078,34,4,0,-18,-14,-12,0,0,0
3666,3666,0,24900,24656,24468,24276,23960,23728,23376,23108,-14,-12,-34,16,-14,4,0,-34,0
3667,3667,0,22616,22312,21944,21490,20986,20576,20050,19614,-46,-12,0,-34,2,-12,0,32,0
3668,3668,0,19002,18466,17938,17386,16740,16094,15482,14844,2,4,32,0,-14,-12,16,16,0
3669,3669,0,14106,13472,12756,12086,11306,10526,9866,9082,-30,4,0,0,2,-12,16,-18,0
3670,3670,0,8310,7456,6752,5948,5170,4318,3538,2702,2,4,16,16,-30,4,-18,0,0
3671,3671,0,1866,1050,254,-538,-1402,-2220,-3014,-3840,2,4,-18,0,18,20,-18,-18,0
3672,3672,0,-4626,-5476,-6274,-7002,-7740,-8574,-9356,-10070,-30,4,-18,0,18,20,0,-18,0
3673,3673,0,-10822,-11524,-12338,-13010,-13690,-14406,-15132,-15724,2,4,16,0,-46,-12,-18,-18,0
3674,3674,0,-16298,-16922,-17580,-18140,-18726,-19224,-19948,-20304,-14,-28,16,-34,-30,-12,0,0,0
3675,3675,0,-20770,-21206,-21786,-22120,-22528,-22934,-23372,-23658,2,20,16,-34,18,4,0,16,0
3676,3676,0,-23852,-24256,-24544,-24764,-24904,-25142,-25394,-25500,-14,-28,32,0,-14,44,16,-34,0
3677,3677,0,-25586,-25692,-25804,-25822,-25778,-25852,-25804,-25790,2,-28,-18,-34,-14,4,16,0,0
3678,3678,0,-25650,-25548,-25506,-25304,-25090,-24902,-24726,-24470,18,-12,16,0,-14,4,0,-18,0
3679,3679,0,-24100,-23866,-23564,-23220,-22798,-22314,-22056,-21534,-14,20,16,0,2,-12,16,16,0
3680,3680,0,-21082,-20552,-20158,-19572,-19014,-18376,-17820,-17238,-14,-12,32,-18,18,4,-34,0,0
3681,3681,0,-16616,-15956,-15358,-14656,-13968,-13272,-12578,-11848,2,-12,0,-34,2,20,-34,-34,0
3682,3682,0,-11110,-10300,-9598,-8826,-8042,-7298,-6532,-5714,-30,4,16,32,-30,44,16,0,0
3683,3683,0,-4890,-4038,-3236,-2486,-1642,-820,14,818,-14,4,16,16,2,-12,0,32,0
3684,3684,0,1610,2426,3266,4040,4842,5704,6452,7208,-30,4,0,0,-14,-12,0,16,0
3685,3685,0,7992,8742,9554,10254,10982,11670,12466,13072,2,4,-34,-18,2,20,16,-34,0
3686,3686,0,13770,14448,15136,15756,16326,16922,17568,18098,2,-12,16,0,18,-12,0,-18,0
3687,3687,0,18612,19180,19708,20192,20676,21134,21592,21944,18,4,-18,0,18,-28,0,-18,0
3688,3688,0,22346,22716,23150,23412,23646,24010,24244,24528,2,44,-34,16,18,-12,16,0,0
3689,3689,0,24678,24880,25064,25224,25284,25434,25526,25568,2,-12,0,-34,2,4,0,0,0
3690,3690,0,25546,25582,25566,25520,25380,25302,25220,25078,18,-28,0,16,-14,4,16,16,0
3691,3691,0,24916,24640,24452,24260,23928,23696,23392,23076,-14,4,32,0,-14,4,-34,16,0
3692,3692,0,22680,22328,21928,21490,21034,20544,20082,19614,-30,-12,0,0,-14,4,0,16,0
3693,3693,0,19034,18434,17970,17386,16740,16110,15514,14860,-46,-12,-18,0,-14,4,16,0,0
3694,3694,0,14170,13488,12804,12102,11290,10558,9810,9098,-46,4,0,16,-14,4,0,48,0
3695,3695,0,8310,7520,6768,5964,5098,4350,3538,2734,2,20,-18,32,18,4,0,-18,0
3696,3696,0,1928,1082,222,-538,-1402,-2220,-3014,-3840,2,4,-18,0,18,-12,16,16,0
3697,3697,0,-4626,-5426,-6290,-7034,-7818,-8574,-9356,-10102,-14,4,-18,0,2,-28,0,-34,0
3698,3698,0,-10806,-11572,-12354,-13010,-13674,-14406,-15084,-15708,18,4,-18,-34,18,-12,-34,32,0
3699,3699,0,-16282,-16954,-17580,-18172,-18742,-19240,-19932,-20288,2,-12,-34,16,18,-12,0,0,0
3700,3700,0,-20770,-21206,-21770,-22088,-22512,-22982,-23372,-23642,-14,4,0,-18,-14,20,16,16,0
3701,3701,0,-23900,-24240,-24576,-24780,-24920,-25126,-25378,-25500,2,20,0,-18,-14,-12,16,0,0
3702,3702,0,-25586,-25708,-25786,-25806,-25794,-25804,-25852,-25790,-30,4,-18,0,2,4,-34,0,0
3703,3703,0,-25634,-25564,-25490,-25352,-25090,-24902,-24710,-24454,-14,4,0,0,-30,4,-18,16,0
3704,3704,0,-24132,-23850,-23580,-23220,-22782,-22314,-22040,-21518,2,-28,-34,0,-30,28,0,0,0
3705,3705,0,-21034,-20502,-20190,-19556,-18982,-18408,-17820,-17238,18,-28,0,0,-14,20,0,0,0
3706,3706,0,-16632,-15972,-15342,-14672,-13968,-13256,-12578,-11880,2,-12,0,16,-14,44,0,0,0
3707,3707,0,-11126,-10332,-9598,-8858,-8026,-7250,-6484,-5730,-14,4,0,16,-14,4,-18,-18,0
3708,3708,0,-4890,-4054,-3284,-2470,-1610,-832,30,834,-14,28,0,16,34,4,0,0,0
3709,3709,0,1626,2410,3266,4056,4874,5656,6452,7224,18,-12,-34,16,18,20,0,0,0
3710,3710,0,7976,8758,9522,10222,10966,11686,12450,13072,2,-12,0,16,18,4,16,0,0
3711,3711,0,13770,14480,15152,15724,16310,16970,17568,18098,2,-12,-18,16,-14,4,0,0,0
3712,3712,0,18628,19228,19756,20166,20644,21150,21608,21928,2,4,0,0,2,-12,0,16,0
3713,3713,0,22330,22764,23090,23396,23662,24026,24276,24528,2,-12,0,48,2,4,16,16,0
3714,3714,0,24662,24880,25048,25240,25316,25434,25510,25552,-30,20,32,0,-14,20,0,16,0
3715,3715,0,25546,25582,25558,25536,25364,25338,25236,25110,-30,-12,0,0,-30,-28,-18,48,0
3716,3716,0,24852,24656,24484,24260,23912,23696,23424,23108,2,4,0,0,2,-12,-18,0,0
3717,3717,0,22648,22296,21912,21506,21018,20528,20082,19598,-30,20,32,-18,-14,60,0,-18,0
3718,3718,0,19002,18466,17938,17402,16756,16110,15530,14860,2,-12,-18,-18,18,20,-18,0,0
3719,3719,0,14106,13472,12772,12102,11274,10558,9826,9098,2,-12,16,-18,-46,-12,16,-18,0
3720,3720,0,8294,7472,6784,5980,5138,4334,3490,2702,-46,60,0,0,-46,-12,0,-34,0
3721,3721,0,1866,1066,222,-538,-1418,-2236,-3046,-3824,2,4,-18,-18,2,-12,16,-18,0
3722,3722,0,-4594,-5476,-6290,-7018,-7786,-8590,-9356,-10086,18,4,16,0,18,20,0,0,0
3723,3723,0,-10822,-11572,-12354,-13026,-13690,-14374,-15116,-15708,2,4,0,-18,-14,44,0,16,0
3724,3724,0,-16298,-16938,-17596,-18140,-18710,-19240,-19916,-20272,-14,4,16,0,2,4,0,0,0
3725,3725,0,-20818,-21222,-21754,-22104,-22496,-22966,-23356,-23690,-14,20,16,32,2,4,0,16,0
3726,3726,0,-23916,-24240,-24592,-24780,-24936,-25126,-25394,-25516,18,4,0,0,-30,-12,0,16,0
3727,3727,0,-25586,-25662,-25786,-25822,-25778,-25854,-25804,-25774,-30,4,0,0,-30,-12,-18,16,0
3728,3728,0,-25650,-25550,-25474,-25304,-25048,-24872,-24744,-24470,-30,20,0,-18,2,44,32,0,0
3729,3729,0,-24060,-23836,-23516,-23204,-22782,-22348,-22056,-21534,-30,4,32,-34,2,4,0,0,0
3730,3730,0,-21034,-20522,-20142,-19556,-18982,-18346,-17820,-17254,-46,4,-18,0,-30,-12,32,-34,0
3731,3731,0,-16616,-15958,-15326,-14690,-13952,-13258,-12578,-11864,-30,4,32,0,-14,-12,32,-18,0
3732,3732,0,-11110,-10334,-9582,-8826,-8026,-7196,-6468,-5714,-46,-28,16,0,2,4,0,16,0
3733,3733,0,-4858,-4040,-3268,-2454,-1626,-818,30,818,-14,4,16,-18,-14,60,-18,0,0
3734,3734,0,1626,2424,3282,4040,4826,5670,6484,7256,-30,-12,0,-18,-14,4,-18,-50,0
3735,3735,0,7992,8724,9538,10274,10954,11684,12450,13168,2,-12,0,16,-14,-12,0,-34,0
3736,3736,0,13786,14462,15168,15788,16342,16952,17600,18124,18,-12,16,0,-14,-28,16,0,0
3737,3737,0,18628,19226,19724,20240,20628,21164,21574,21944,2,-28,-18,0,-14,44,0,-34,0
3738,3738,0,22346,22730,23074,23518,23678,24024,24244,24560,-14,-28,-18,-18,-30,-44,16,-18,0
3739,3739,0,24678,24862,25048,25240,25316,25416,25526,25602,-14,4,-18,32,-46,-28,-18,32,0
3740,3740,0,25546,25580,25558,25552,25396,25316,25220,25110,-14,4,16,0,2,-12,0,-34,0
3741,3741,0,24932,24686,24484,24308,23960,23726,23408,23140,-14,-12,-34,-18,2,20,-18,0,0
3742,3742,0,22664,22358,21928,21538,21018,20558,20098,19614,-30,4,0,16,-46,20,16,0,0
3743,3743,0,19050,18480,17938,17370,16740,16124,15482,14876,-30,20,16,0,-14,-44,16,0,0
3744,3744,0,14138,13502,12804,12118,11306,10556,9810,9082,-46,20,0,0,-30,-12,0,16,0
3745,3745,0,8342,7486,6692,5948,5114,4316,3538,2702,2,-28,32,-18,2,4,16,0,0
3746,3746,0,1928,1080,254,-522,-1386,-2206,-2998,-3856,-30,44,-34,0,18,-28,0,0,0
3747,3747,0,-4610,-5444,-6274,-7034,-7740,-8592,-9324,-10052,18,4,16,0,2,20,16,16,0
3748,3748,0,-10822,-11590,-12300,-13010,-13658,-14392,-15100,-15708,-30,4,32,0,18,4,16,-50,0
3749,3749,0,-16298,-16956,-17564,-18108,-18726,-19242,-19916,-20272,2,-12,0,0,-46,-12,32,0,0
3750,3750,0,-20786,-21224,-21770,-22136,-22496,-22968,-23340,-23674,-14,-12,16,-34,2,4,0,0,0
3751,3751,0,-23852,-24242,-24576,-24764,-24920,-25144,-25362,-25468,-30,4,16,0,-30,20,-34,0,0
3752,3752,0,-25570,-25694,-25786,-25838,-25794,-25822,-25836,-25774,2,44,32,-18,2,44,16,0,0
3753,3753,0,-25602,-25534,-25458,-25304,-25090,-24872,-24726,-24470,-14,-12,-34,-34,18,-12,48,-18,0
3754,3754,0,-24100,-23868,-23548,-23220,-22734,-22380,-22072,-21550,-14,4,0,-18,18,-12,-34,-34,0
3755,3755,0,-21018,-20504,-20174,-19540,-19030,-18426,-17836,-17238,-14,20,0,-34,-14,20,16,-34,0
3756,3756,0,-16600,-16006,-15358,-14672,-13930,-13242,-12562,-11864,2,4,16,0,18,-12,0,-18,0
3757,3757,0,-11094,-10350,-9582,-8842,-8042,-7300,-6500,-5682,-14,20,-18,0,2,4,0,-18,0
3758,3758,0,-4906,-4056,-3264,-2438,-1626,-882,30,818,-14,20,16,-34,-14,-12,0,0,0
3759,3759,0,1626,2440,3250,4104,4826,5654,6452,7256,-30,20,16,0,18,4,16,32,0
3760,3760,0,7976,8724,9570,10238,10982,11716,12450,13120,-14,-12,0,32,2,4,0,0,0
3761,3761,0,13770,14430,15184,15788,16342,16968,17600,18156,-46,4,16,-18,2,4,-18,0,0
3762,3762,0,18644,19194,19740,20224,20628,21148,21608,21976,-46,28,0,0,-14,-12,-18,0,0
3763,3763,0,22314,22730,23168,23468,23678,24008,24276,24576,2,4,32,-34,2,4,-18,0,0
3764,3764,0,24678,24926,25096,25272,25252,25416,25526,25586,2,-12,16,-18,2,-12,0,-18,0
3765,3765,0,25514,25580,25566,25552,25380,25268,25204,25110,2,4,16,-18,-46,-12,0,-18,0
3766,3766,0,24868,24702,24484,24292,23912,23678,23408,23156,18,-12,-18,16,2,20,16,0,0
3767,3767,0,22648,22294,21928,21506,21018,20542,20130,19614,-30,-12,-18,16,18,4,32,-34,0
3768,3768,0,19002,18464,17938,17370,16708,16108,15514,14844,2,60,-34,-18,2,4,0,0,0
3769,3769,0,14154,13486,12772,12102,11290,10508,9826,9082,18,4,0,-18,2,44,0,32,0
3770,3770,0,8310,7486,6752,5980,5114,4284,3522,2726,18,4,0,32,2,-12,0,-34,0
3771,3771,0,1928,1064,222,-554,-1386,-2206,-3014,-3840,-46,4,0,0,-14,-12,16,0,0
3772,3772,0,-4610,-5444,-6242,-7034,-7802,-8592,-9324,-10086,18,4,32,0,-14,20,16,0,0
3773,3773,0,-10790,-11590,-12300,-13026,-13658,-14392,-15100,-15692,-14,-12,-18,16,2,4,16,-18,0
3774,3774,0,-16298,-16972,-17548,-18108,-18710,-19242,-19900,-20256,-14,-12,16,0,2,-12,0,0,0
3775,3775,0,-20770,-21224,-21738,-22104,-22528,-22952,-23372,-23674,-14,4,16,-18,2,4,16,16,0
3776,3776,0,-23884,-24258,-24528,-24796,-24904,-25176,-25410,-25532,18,-12,16,32,-30,44,-18,0,0
3777,3777,0,-25570,-25726,-25820,-25838,-25810,-25822,-25836,-25758,18,-12,0,16,-30,-12,-18,16,0
3778,3778,0,-25602,-25566,-25458,-25304,-25048,-24920,-24694,-24454,2,4,32,-34,-30,-12,0,0,0
3779,3779,0,-24116,-23868,-23548,-23236,-22766,-22316,-22040,-21534,18,-12,0,16,-14,4,32,0,0
3780,3780,0,-21050,-20504,-20158,-19508,-18982,-18378,-17836,-17254,-46,4,16,-18,2,4,0,0,0
3781,3781,0,-16568,-16006,-15358,-14640,-13952,-13274,-12546,-11832,-14,20,0,16,-14,4,0,-18,0
3782,3782,0,-11094,-10354,-9566,-8792,-8026,-7284,-6484,-5682,2,4,0,-34,2,20,0,-18,0
3783,3783,0,-4858,-4072,-3248,-2438,-1680,-790,30,868,-30,20,32,0,2,-12,16,16,0
3784,3784,0,1610,2408,3314,4072,4842,5638,6468,7240,-46,4,-18,-50,-14,4,0,-18,0
3785,3785,0,7976,8740,9522,10254,10938,11684,12418,13104,-14,-12,16,0,-30,-12,0,-18,0
3786,3786,0,13738,14462,15152,15756,16342,16984,17584,18124,-14,-12,16,0,-30,44,32,0,0
3787,3787,0,18612,19226,19740,20208,20660,21148,21574,21960,-14,20,0,0,18,4,16,16,0
3788,3788,0,22346,22730,23090,23468,23646,23992,24260,24544,18,20,0,0,2,-12,16,0,0
3789,3789,0,24646,24878,25080,25208,25316,25416,25510,25586,-14,-12,32,-50,-30,-12,-18,-18,0
3790,3790,0,25546,25544,25542,25520,25412,25320,25236,25110,2,44,0,-34,2,-12,-34,0,0
3791,3791,0,24916,24702,24484,24308,23960,23694,23424,23108,18,28,0,0,2,4,0,16,0
3792,3792,0,22680,22310,21928,21522,21018,20558,20082,19598,-14,-28,32,16,2,4,16,32,0
3793,3793,0,19018,18464,17938,17386,16724,16076,15514,14860,2,20,0,16,2,-12,-18,-18,0
3794,3794,0,14122,13486,12772,12070,11290,10540,9826,9098,2,44,0,0,18,-44,16,-18,0
3795,3795,0,8278,7518,6768,5964,5146,4316,3570,2694,-46,4,0,16,2,20,16,-50,0
3796,3796,0,1896,1032,286,-522,-1370,-2206,-3014,-3840,2,4,0,16,2,-12,16,0,0
3797,3797,0,-4642,-5444,-6242,-7002,-7740,-8608,-9340,-10052,-30,-28,-18,16,-30,28,0,16,0
3798,3798,0,-10806,-11574,-12300,-13042,-13690,-14424,-15084,-15740,-14,4,32,0,34,20,0,0,0
3799,3799,0,-16266,-16956,-17532,-18140,-18726,-19242,-19884,-20272,18,4,0,0,18,4,16,0,0
3800,3800,0,-20786,-21192,-21754,-22088,-22512,-22952,-23340,-23642,-14,20,-18,0,18,4,0,-18,0
3801,3801,0,-23884,-24242,-24544,-24780,-24936,-25144,-25378,-25532,-14,20,-18,0,2,4,16,-18,0
3802,3802,0,-25538,-25694,-25804,-25806,-25810,-25822,-25820,-25774,-14,4,0,0,2,-12,0,32,0
3803,3803,0,-25634,-25582,-25442,-25304,-25016,-24872,-24710,-24470,34,20,0,16,18,4,-18,-18,0
3804,3804,0,-24100,-23868,-23516,-23236,-22782,-22364,-22040,-21550,18,60,-34,0,-30,-28,32,-18,0
3805,3805,0,-21034,-20504,-20174,-19572,-18998,-18394,-17868,-17254,-30,20,0,-18,2,20,0,-18,0
3806,3806,0,-16584,-15974,-15342,-14722,-13946,-13226,-12562,-11928,-14,-12,0,0,2,-12,-18,0,0
3807,3807,0,-11094,-10302,-9566,-8842,-8058,-7284,-6452,-5746,2,4,0,0,2,28,0,-18,0
3808,3808,0,-4890,-4040,-3252,-2422,-1642,-806,14,786,2,-12,0,16,2,4,0,0,0
3809,3809,0,1610,2440,3282,4056,4842,5670,6452,7208,2,-28,16,-34,-30,44,0,0,0
3810,3810,0,8008,8692,9522,10238,10982,11684,12466,13104,-14,4,16,0,-30,-28,32,-18,0
3811,3811,0,13786,14446,15120,15740,16310,16904,17584,18050,-14,-44,32,32,-46,28,0,32,0
3812,3812,0,18628,19162,19724,20192,20692,21148,21574,21944,-14,-28,0,16,2,-12,16,0,0
3813,3813,0,22314,22746,23058,23428,23662,23992,24292,24496,-46,-12,16,0,2,-12,-18,-18,0
3814,3814,0,24694,24862,25064,25208,25300,25416,25526,25552,-14,4,32,0,-30,4,0,0,0
3815,3815,0,25546,25580,25558,25504,25380,25284,25220,25078,-30,4,-34,0,-30,44,-18,-34,0
3816,3816,0,24900,24686,24468,24244,23944,23678,23408,23124,-14,-28,0,32,2,4,-34,-18,0
3817,3817,0,22648,22310,21896,21490,21034,20558,20066,19598,-30,4,16,-18,-14,-12,16,0,0
3818,3818,0,19018,18464,17938,17370,16756,16124,15514,14844,-30,-12,0,16,-14,4,0,0,0
3819,3819,0,14106,13486,12772,12070,11322,10524,9866,9082,-14,4,0,-34,2,4,32,0,0
3820,3820,0,8294,7486,6768,5948,5146,4332,3522,2702,2,-28,0,0,2,4,16,-18,0
3821,3821,0,1896,1080,254,-538,-1386,-2206,-3046,-3808,-14,4,-18,0,-14,4,16,0,0
3822,3822,0,-4594,-5460,-6290,-7002,-7802,-8592,-9388,-10102,2,-12,16,32,-14,4,-18,0,0
3823,3823,0,-10822,-11558,-12370,-12992,-13706,-14392,-15116,-15724,-14,20,0,-18,-14,-28,16,-18,0
3824,3824,0,-16298,-16924,-17596,-18156,-18710,-19258,-19964,-20272,-30,4,0,32,-30,-12,-18,16,0
3825,3825,0,-20770,-21176,-21802,-22120,-22512,-22936,-23356,-23690,-14,-28,-18,-18,2,4,-34,0,0
3826,3826,0,-23884,-24258,-24560,-24796,-24936,-25144,-25394,-25516,2,4,0,-18,18,4,32,16,0
3827,3827,0,-25586,-25694,-25804,-25854,-25810,-25838,-25836,-25806,-30,4,0,-18,18,4,0,16,0
3828,3828,0,-25618,-25566,-25490,-25352,-25064,-24920,-24760,-24486,2,20,32,-34,2,-44,-18,32,0
3829,3829,0,-24132,-23868,-23548,-23252,-22782,-22332,-22072,-21550,18,20,16,0,2,-12,0,-34,0
3830,3830,0,-21082,-20504,-20190,-19556,-19014,-18378,-17836,-17270,34,4,-18,-18,2,-28,16,0,0
3831,3831,0,-16616,-16022,-15374,-14706,-13968,-13274,-12594,-11880,2,-12,0,16,2,44,16,0,0
3832,3832,0,-11110,-10334,-9630,-8842,-8058,-7300,-6516,-5730,2,-28,0,0,18,4,0,-18,0
