Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,u_ila_2_tx_aresetn,u_ila_2_tx_aresetn_1,u_ila_2_tx_aresetn_2,u_ila_2_tx_aresetn_3
341,341,0,0,ed2eabe3,11c0fcea6cc0e6f468c218fff7c5510904cb4c136bd1c91c04d989259de1522d,0,f0225c3d,b20dfcc78c03c3c34ff916c13eef05c09ae597c0a4dcc9c295d48dc6a3cdc9cb,0,e40a8e3f,4d25cad8871c39d10513daca0809d8c5cefe54c29df464c0b7ea14c05ce168c1,f,bcbcbcbc,e9dfc6c17dd7f6c41ad0a8c9f2c9bfcf2cc512d7e7c171df3ac0a6e82fc074f2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
342,342,0,0,7ef01837,20378ef03b31d8e6142ac7ddd92197d5c0187dce040fa7c8e7043cc4a9fa59c1,0,6fc591d6,b416d43ff51f433e6528193bcc2f6d36f9355b30c53a0c290f3eb020c23f7e17,0,68d4a8c6,32fd7c3c6e070c3f7911ff3f121b4e3ffa23fe3cf62b1e39d132c8335f381e2d,f,bcbcbcbc,2439ec2b023df023503f071bff3f6d110a3f6107783c25fd5938fbf2c93227e9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
343,343,0,0,0beb10c0,9de3e22e20ed3c351ff7383a5901b73d890ba13f6e15ea3fc71e8f3e55279b3b,0,263f0808,48cc1fcdeec6f7d30ac3f0dbb6c0d5e401c06deeefc078f87bc3b40294c7de0c,0,1e3e7c20,67dfeac108d731c5b7cff8c9a2c922d0f1c486d7c4c1f4df2ec033e93bc008f3,f,bcbcbcbc,65c0aaf457c2dbfedec51409e1ca111341d1921cd4d8572567e1272dc3eacf33,0,0,0,1,0,1,1,1,0,0,1,1,1,1
344,344,0,0,9a32fc33,6bf8edc061ee01c0cae4b8c0e6db0ec3eed3f4c617cd4fcc8ec7fed277c3d3da,0,cfd0fb1b,ea3f62159f3f7d0bb33d4c01333a13f7353514edda2e91e34c27c9dabc1ef5d2,0,8fc3f102,67397e2b2f3d7223653f7e1afc3fdc10ef3ecc06463c8efc113868f26d329be8,f,bcbcbcbc,633110e7422afbdd0d22c5d5f818a3ce400fc6c8240552c4e6fa66c1c9f014c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
345,345,0,0,35c0dfe8,1629c03a6330f2357336c32f1e3b5b28463eea1fd53fa816c13fd20c0c3ea702,0,e30f1bc9,adc8110f85cecb18a0d5e421d2dd1e2ae4e644319af02637b5faa03bf304923e,0,1b2797da,76c03ef580c272ff1dc6a90936cba113a9d1181d4bd9d125ece1912d51eb2734,f,bcbcbcbc,e6ec1935e3f61e3a1c01a63d4d0b9a3f3515ed3f911e9c3e2527b13bb82e3f37,0,0,0,1,0,1,1,1,0,0,1,1,1,1
346,346,0,0,3c38bff2,c6c2aedc96c0a6e505c04aef18c15cf9c8c3990302c8be0dabcd8a179fd4bb20,0,9614f43f,bd1c62d14013fcca4409f2c50cff64c2daf46ac0f1ea11c092e15cc1fad841c4,0,f2fab63b,023186e6d1297cdd8d2154d56d1844cead0e7ac88d041cc44ffa47c137f00dc0,f,bcbcbcbc,9cee02c002e5afc018dcfbc21ad4d8c63ccd2bccabc7d2d28bc3a2daf8c066e3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
347,347,0,0,9de1522d,753d6700d23930f6b4343aec3c2ec5e296260fdaf21d53d28a14c2cb9b0a88c6,0,a3cdc9cb,3107013f3e11fe3fdb1a573fc723103dc92b3a39ac32ec3342384a2d683c7e25,0,5ce168c1,76ed6d3578f75d3ab201ce3de10baa3fc315e53f151f7c3e9c277a3b1f2ff236,f,bcbcbcbc,3b3013365336ec2f073b8b28373e1f20d03fe216c73f0e0d1b3ee402d83aa8f8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
348,348,0,0,a9fa59c1,4dd6a52295dec92ab7e7d53179f199379afbf23bd805c13eef0ff43f9e19853f,0,c23f7e17,37d719c5dfcfd8c9c2c9facf09c557d7d2c1bfdf33c0fae836c0ccf2dcc1f4fc,0,5f381e2d,0bee00c079e4c6c09cdb2ac3add31cc7e1cc84cc64c73ed35bc31cdbdec0ede3,f,bcbcbcbc,9ec06ee504c00fef0dc11ff9b3c35c03e4c7830d85cd511772d487207bdce728,0,0,0,1,0,1,1,1,0,0,1,1,1,1
349,349,0,0,55279b3b,610893c526fe28c2f8f352c018ea1ec0c9e08cc145d894c4c6d022c97dca17cf,0,94c7de0c,1d3da5235d3fb61afd3f1711fa3e08075a3cccfc2f38a4f29332d4e8ab2b9bdf,0,3bc008f3,9e30c235a236882f403b16285a3e9d1fdb3f5516b93f7a0cf63d4e029c3a12f8,f,bcbcbcbc,ec396df6d63474ec672efbe2c62641da281e7ed2c414e5cbd70aa3c6a400d8c2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
350,350,0,0,77c3d3da,aa1b343f8424ca3c6f2cd23836336433ae38a62cb23cc424283ff01b00406512,0,bc1ef5d2,6fc235ff03c66d0913cb67137ed1e21c1ad99f25b5e1662d17eb043402f54c39,0,6d329be8,8ac0f7e508c0a0ef29c1b5f9e6c3f2032dc8160ee3cddd17e1d40821f9dc5a29,f,bcbcbcbc,60de9c2a7ee7ae313df17b375dfbdc3b9b05b53eb40ff23f66198c3f7222863d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
351,351,0,0,0c3ea702,4ac993d0b1c409d89dc185e022c0d0e94ac0acf314c2dafd74c5150853ca1b12,0,f304923e,ff29afddc12182d5a6186bcee90e99c8ca0432c48cfa53c172f010c0bee66fc0,0,51eb2734,ab39d8f58134e4ebfe2d75e24e26c7d9a31d14d235148ecb430a60c60d00acc2,f,bcbcbcbc,64fe38c234f458c052ea1ac0fee07fc175d87ec4f0d002c99fcaf0ceacc51fd6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
352,352,0,0,9fd4bb20,f73f3a10d03e24060c3ce7fbbf37c4f10532fee7022bd6dee62288d6e51949cf,0,fad841c4,3bf7443a7501be3da50ba43f8915e83fe01e893e6c27913bf52e12374b352931,0,37f00dc0,e1de0c2b0ae80d32d0f1c637f3fb113c3106d23e4610f83ff0197a3ff0225c3d,f,bcbcbcbc,5224dd3c432cee38123389339138d22c9e3cf6241e3f271c00409f123e3f9e08,0,0,0,1,0,1,1,1,0,0,1,1,1,1
353,353,0,0,9b0a88c6,96cb41141dd2ae1dd2d9582680e2072ef0eb8834e4f5b1391a005f3d4f0a7b3f,0,683c7e25,b0e4bcc0cedb17c3d9d300c706cd60cc81c712d36ec3eadae9c0b6e301c03bed,0,1f2ff236,cdfd11c2a0f349c0c4e923c07be0a0c1ffd7b6c48ad050c94cca53cf6fc591d6,f,bcbcbcbc,c8c4d9d7abc150e027c097e945c070f305c29cfd5bc5d80732cae0116ad0731b,0,0,0,1,0,1,1,1,0,0,1,1,1,1
354,354,0,0,9e19853f,d217dbcd0a0e27c8e603e2c3a8f926c194ef07c0ece58bc0efdcb0c2d7d466c6,0,dcc1f4fc,8236b12f293b45284c3ed21fd73f8e16bf3fb60c053e8b02b53a4ff8e33546ee,0,dec0ede3,ce24ae3caf2ca8386c332f33d738662cce3c7a24363f9f1b00400f12263f0808,f,bcbcbcbc,db3e6106213c24fcdd3700f22b3237e8302b0bdf1923b6d61d1a71cf75106ac9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
355,355,0,0,7dca17cf,860cba3f6016da3fa81f573e1f283b3b902f9b36c9359530a13a5129f93dfd20,0,ab2b9bdf,06c065ef1dc178f9d1c3b50310c8da0dbdcda417b3d4d420c6dc2c29bfe57630,0,9c3a12f8,90c44fd889c1d4e01dc024ea53c004f42bc233fe98c56d0884ca7112cfd0fb1b,f,bcbcbcbc,f3d1771da0d927264ae2dc2db6eb6534a8f59639ddff4e3d130a733f0714f93f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
356,356,0,0,00406512,35d36ac77dcce9cc17c7b6d326c3a6dbc4c084e400c017eee0c01ff85fc35a02,0,02f54c39,a4341fec292eace27f26f9d9d91d3fd26f14b2cb7f0a7bc64b00bec214f692c0,0,f9dc5a29,be3ecb05ed3b8dfb93376df1cd31abe7c02a8ade9b2244d693190fcfe30f1bc9,f,bcbcbcbc,450e45c82304f7c3e5f932c1cfef09c024e684c022dd9ec205d54bc601ce73cb,0,0,0,1,0,1,1,1,0,0,1,1,1,1
357,357,0,0,53ca1b12,7f3e0a1fe53fb715a93fd50bcb3da601583a6cf766356aed162fe2e3922712db,0,bee66fc0,d1e7e63194f1a737b6fbfb3bf405c63e0b10f53fb819813fbd226d3dde2ac639,0,0d00acc2,5cd2fd1d1adaa026d0e2452e45ecbb343cf6d7397300783da70a863f9614f43f,f,bcbcbcbc,2716de3f721f653ef027533b672fbb36a835bd30883a7f29ea3d3221b53f0a18,0,0,0,1,0,1,1,1,0,0,1,1,1,1
358,358,0,0,e51949cf,21c49a0480c8ba0e4cce79185dd5982186ddda2991e60a3143f0f9365cfa7f3b,0,4b352931,dcf34fc0fee91fc0b0e092c12fd89fc4b3d030c96eca29cf87c563d620c2adde,0,f0225c3d,b20dfcc79c03c3c34ff916c13eef05c09ae597c0a4dcc9c295d48dc6a3cdc9cb,f,bcbcbcbc,a1ccc4cc33c78ad339c374dbcdc04de400c0dcedd6c0e2f74bc31d024ec74a0c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
359,359,0,0,4f0a7b3f,c72541d90d1da0d195132fcb9d0918c665ff7dc232f575c045eb0ec0e0e14ac1,0,01c03bed,832cc53847335433bb38922cbb3cac242d3fd61b00404a12303f4508c13c0afe,0,6fc591d6,b416d43ff51f433e6528193bcc2f6d36f9355b30c53a0c290f3eb020c23f7e17,f,bcbcbcbc,e23ff015af3f110cdb3de301713aa8f78835a4ed402f19e4c22744db401f60d3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
360,360,0,0,d7d466c6,9bfc4a3cd806f13ee810fc3f891a633f7d232b3d872b6239753220341738892d,0,e33546ee,97c19ee021c0ebe94dc0c8f31bc2f6fd7fc5310863ca3612a6d0c41b1fd89c24,0,263f0808,48cc1fcdeec6f7d30ac3f0dbb6c0d5e401c06deeefc078f87bc3b40294c7de0c,f,bcbcbcbc,62c87e0e25ce401830d5632153ddac2959e6e33008f0d9361ffa683b5d04723e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
361,361,0,0,f93dfd20,e9dfc6c17dd7f6c41ad0a8c9f2c9bfcf2cc512d7e7c171df3ac0a6e82fc074f2,0,bfe57630,033ccafbb137a8f1f331e4e7ed2abedece2272d6cb1937cf1e103bc90806a6c4,0,cfd0fb1b,ea3f62159f3f7d0bb33d4c01333a13f7353514edda2e91e34c27c9dabc1ef5d2,f,bcbcbcbc,441dcad1cf1352cbd90932c6a3ff8ec26ef57cc07feb0bc017e23dc172d90bc4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
362,362,0,0,5fc35a02,2439ec2b023df023503f071bff3f6d110a3f6107783c25fd5938fbf2c93227e9,0,14f692c0,e8d96f2699e21b2e0bec983400f6bd393600673d6b0a7f3f5c14f63fc71dca3e,0,e30f1bc9,adc8110f85cecb18a0d5e421d2dd1e2ae4e644319af02637b5faa03bf304923e,f,bcbcbcbc,9b06e63ead10fb3f521a6c3f4a233d3d5a2b7d394f324334fa37b42d353cf825,0,0,0,1,0,1,1,1,0,0,1,1,1,1
363,363,0,0,922712db,65c0aaf457c2dbfedec51409e1ca111341d1921cd4d8572567e1272dc3eacf33,0,de2ac639,c903d8c38cf921c179ef06c0d2e58fc0d7dcb8c2c2d472c6c9cda6cb19c831d2,0,9614f43f,bd1c62d14013fcca4409f2c50cff64c2daf46ac0f1ea11c092e15cc1fad841c4,f,bcbcbcbc,acd7dec443d088c913ca97cf44c5e3d6f6c13ddf3fc06de82bc038f2b8c15efc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
364,364,0,0,5cfa7f3b,633110e7422afbdd0d22c5d5f818a3ce400fc6c8240552c4e6fa66c1c9f014c0,0,20c2adde,c01f513e3528313ba32f8d36d8358330ac3a3b29003ee520bd3fb717d83fee0d,0,a3cdc9cb,3107013f3e11fe3fdb1a573fc723103dc92b3a39ac32ec3342384a2d683c7e25,f,bcbcbcbc,ef3c2224473f3f1bff3fa811143f9e078c3c62fd763837f3ef3260e9192c1ee0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
365,365,0,0,e0e14ac1,e6ec1935e3f61e3a1c01a63d4d0b9a3f3515ed3f911e9c3e2527b13bb82e3f37,0,c13c0afe,0ac7cbd31dc3bddbbfc09ee400c032eee5c03bf868c3770277c7a20cfacc7b16,0,c23f7e17,37d719c5dfcfd8c9c2c9facf09c557d7d2c1bfdf33c0fae836c0ccf2dcc1f4fc,f,bcbcbcbc,47c29efec4c5d708bfcad71217d15b1ca3d8252531e1fc2c89eaab336df40839,0,0,0,1,0,1,1,1,0,0,1,1,1,1
366,366,0,0,1738892d,9cee02c002e5afc018dcfbc21ad4d8c63ccd2bccabc7d2d28bc3a2daf8c066e3,0,1fd89c24,a63fb90bc33d89014c3a50f757354fed032fc8e37c27fbdaf11e20d39c156ccc,0,94c7de0c,1d3da5235d3fb61afd3f1711fa3e08075a3cccfe2f38a4f29332d4e8ab2b9bdf,f,bcbcbcbc,702a2fde4122f3d53119cbce7b0fe5c8610568c423fb73c105f117c049e75ec0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
367,367,0,0,2fc074f2,3b3013365336ec2f073b8b28373e1f20d03fe216c73f0e0d1b3ee402d83aa8f8,0,0806a6c4,5ece931872d5b0219eddef29abe61c315ef0073778fa893bb604853ed50ee73f,0,bc1ef5d2,6fc235ff03c66d0913cb67137ed1e21c1ad99f25b5e1662d17eb043402f54c39,f,bcbcbcbc,a6f6053ade00963d110b933ffb14f03f5b1ea93ef426c73b8e2e5e37f7348931,0,0,0,1,0,1,1,1,0,0,1,1,1,1
368,368,0,0,c93227e9,9ec06ee504c00fef0dc11ff9b3c35c03e4c7830d85cd511772d487207bdce728,0,c71dca3e,7a131fcb81090cc649ff75c216f572c02aeb0fc0c7e14fc12bd92bc48dd18ec8,0,f304923e,ff29afddc12182d5a6186bcee90e99c8ca0432c48cfa53c172f010c0bee66fc0,f,bcbcbcbc,39e5a6c04bdce9c247d4bcc662cd07ccc8c7a7d2a0c370da03c12fe303c0abec,0,0,0,1,0,1,1,1,0,0,1,1,1,1
369,369,0,0,c3eacf33,ec396df6d63474ec672efbe2c62641da281e7ed2c414e5cbd70aa3c6a400d8c2,0,19c831d2,0311fd3fa31a5f3f9423233d9c2b5539863210342538752d533cb025f63ef41c,0,fad841c4,3bf7443a7501be3da50ba43f8915e83fe01e893e6c27913bf52e12374b352931,f,bcbcbcbc,32361530ef3aba28293e5420cb3f1b17cc3f4a0d2a3e2203f03ae5f83436d7ee,0,0,0,1,0,1,1,1,0,0,1,1,1,1
370,370,0,0,c9f014c0,60de9c2a7ee7ae313df17b375dfbdc3b9b05b53eb40ff23f66198c3f7222863d,0,d83fee0d,07d0b7c9e3c9d1cf21c528d7e1c18adf38c0c1e831c090f2cdc1b7fc01c5f406,0,683c7e25,b0e4bcc0cedb17c3d9d300c706cd60cc81c712d36ec3eadae9c0b6e301c03bed,f,bcbcbcbc,03c0d4ee02c1e2f89fc31e03c7c7470d60cd181745d4522048dcb82836e51330,0,0,0,1,0,1,1,1,0,0,1,1,1,1
371,371,0,0,b82e3f37,64fe38c234f458c052ea1ac0fee07fc175d87ec4f0d002c99fcaf0ceacc51fd6,0,facc7b16,543fed1afe3f5211053f45076e3c09fd4c38e0f2b8320de9d82bd0dfd82367d7,0,dcc1f4fc,8236b12f293b45284c3ed21fd73f8e16bf3fb60c053e8b02b53a4ff8e33546ee,f,bcbcbcbc,f934aeec912e32e3f72672da5e1ea9d2fe1409cc140bbec6e100eac2a9f6a7c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
372,372,0,0,f8c066e3,5224dd3c432cee38123389339138d22c9e3cf6241e3f271c00409f123e3f9e08,0,9c156ccc,e9c53009f1ca2c1354d1ab1cead86e2580e13b2dddeae033c5f43139f7fe0a3d,0,ab2b9bdf,06c065ef1dc178f9d1c3b50310c8da0dbdcda417b3d4d420c6dc2c29bfe57630,f,bcbcbcbc,46e7873102f15c3720fbc63b5e05a83e780fef3f2e19933f3e22973d6e2a063a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
373,373,0,0,d83aa8f8,c8c4d9d7abc150e027c097e945c070f305c29cfd5bc5d80732cae0116ad0731b,0,d50ee73f,f521b0d5de1891ce250fb7c8080548c4cafa60c1aef012c0f6e668c0e3dd5fc2,0,02f54c39,a4341fec292eace27f26f9d9d91d3fd26f14b2cb7f0a7bc64b00bec214f692c0,f,bcbcbcbc,70f45fc08cea17c034e172c1a6d867c41ad1e3c8c1cac9cec5c5f1d548c22cde,0,0,0,1,0,1,1,1,0,0,1,1,1,1
374,374,0,0,7bdce728,db3e6106213c24fcdd3700f22b3237e8302b0bdf1923b6d61d1a71cf75106ac9,0,8dd18ec8,3801ae3d690b9d3f4f15eb3faa1e963e3b27a73bcc2e3137293551312a3a2d2a,0,bee66fc0,d1e7e63194f1a737b6fbfb3bf405c63e0b10f53fb819813fbd226d3dde2ac639,f,bcbcbcbc,172c0a39ed32ad337538fe2c8b3c2825143f5e1cff3fda12473fda08f03ca1fe,0,0,0,1,0,1,1,1,0,0,1,1,1,1
375,375,0,0,a400d8c2,f3d1771da0d927264ae2dc2db6eb6534a8f59639ddff4e3d130a733f0714f93f,0,f63ef41c,01dc04c306d4e5c62bcd3ccc9ec7e6d282c3b8daf3c07fe301c001edb3c0fff6,0,4b352931,dcf34fc0fee91fc0b0e092c12fd89fc4b3d030c96eca29cf87c563d620c2adde,f,bcbcbcbc,b9c11be02bc05de93fc034f3f6c15ffd43c59b0711caa51141d03c1baad72024,0,0,0,1,0,1,1,1,0,0,1,1,1,1
376,376,0,0,7222863d,450e45c82304f7c3e5f932c1cfef09c024e684c022dd9ec205d54bc601ce73cb,0,01c5f406,113b75283e3e0720d23fc716c43ff20c143ec802cd3a8cf8043681eed92fe8e4,0,01c03bed,832cc53847335433bb38922cbb3cac242d3fd61b00404a12303f4508c13c0afe,f,bcbcbcbc,363c61fcfb373bf2513270e85d2b3fdf4c23e5d6551a99cfb0108ac99e06dfc4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
377,377,0,0,acc51fd6,2716de3f721f653ef027533b672fbb36a835bd30883a7f29ea3d3221b53f0a18,0,d82367d7,12c13bf9bcc37803f2c79e0d97cd6b1786d49f2093dcfd2888e54d302aef6236,0,e33546ee,97c19ee021c0ebe94dc0c8f31bc2f6fd7fc5310863ca3612a6d0c41b1fd89c24,f,bcbcbcbc,70d9f62514e2b12d7ceb42346bf57b399fff3c3dd6096b3fcc13fb3f411de73e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
378,378,0,0,3e3f9e08,a1ccc4cc33c78ad339c374dbcdc04de400c0dcedd6c0e2f74bc31d024ec74a0c,0,f7fe0a3d,532ee2e2b0262ada0f1e6ad2a914d5cbbc0a96c68800cfc251f69ac059ec04c0,0,bfe57630,033ccafbb137a8f1f331e4e7ed2abedece2272d6cb1937cf1e103bc90806a6c4,f,bcbcbcbc,60040cc422fa3ec10bf00bc05ce67cc055dd8dc232d531c627ce50cb64c8c8d1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
379,379,0,0,6ad0731b,e23ff015af3f110cdb3de301713aa8f78835a4ed402f19e4c22744db401f60d3,0,e3dd5fc2,59f1893779fbe63bb705ba3ecf0ff33f8019893f8a227e3db12ae039c031c734,0,14f692c0,e8d96f2699e21b2e0bec983400f6bd393600673d6b0a7f3f5c14f63fc71dca3e,f,bcbcbcbc,3d1f723ec027693b3e2fdb368635e530703aae29da3d6621af3f4318e23f810e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
380,380,0,2,75107cc9,62c87e0e25ce401830d5632153ddac2959e6e33008f0d9361ffa683b5d04723e,0,2a3a2d2a,37ea1cc0e5e085c15fd888c4ddd011c98fca02cfa0c534d630c278de55c099e7,0,de2ac639,c903d8c38cf921c179ef06c0d2e58fc0d7dcb8c2c2d472c6c9cda6cb19c831d2,f,bcbcbcbc,4fc75ed34cc342dbd7c016e400c0a1edcdc0a5f738c3e00131c70e0c9fcced15,0,0,0,1,0,1,1,1,0,0,1,1,1,1
381,381,0,0,0714f93f,441dcad1cf1352cbd90932c6a3ff8ec26ef57cc07feb0bc017e23dc172d90bc4,0,b3c0fff6,233378339f38be2ca73cdf24233f0d1c00408412393f8208d53c47fee13818f4,0,20c2adde,c01f513e3528313ba32f8d36d8358330ac3a3b29003ee520bd3fb717d83fee0d,f,bcbcbcbc,b53f4d0cea3d20028a3ae5f7a935dfed692f50e4f22776db751f8cd32a16c6cc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
382,382,0,0,01ce73cb,9b06e63ead10fb3f521a6c3f4a233d3d5a2b7d394f324334fa37b42d353cf825,0,d92fe8e4,25c0b1e947c08cf30cc2b9fd66c5f40741cafb117dd08d1befd7692469e0572c,0,c13c0afe,0ac7cbd31dc3bddbbfc09ee400c032eee5c03bf868c3770277c7a20cfacc7b16,f,bcbcbcbc,ffcd071802d52f211fdd7d2921e6bb30ccefba36e2f9513b2004643e420ede3f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
383,383,0,0,b53f0a18,acd7dec443d088c913ca97cf44c5e3d6f6c13ddf3fc06de82bc038f2b8c15efc,0,2aef6236,d037e4f119321de81b2bf3de0223a1d6031a5ecf5a105bc94506bdc408fca5c1,0,1fd89c24,a63fb90bc33d89014c3a50f757354fed032fc8e37c27fbdaf11e20d39c156ccc,f,bcbcbcbc,0a1474cb160a4dc6e0ff9fc2abf584c0b9eb09c04de232c1a3d9f6c3f5d144c8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
384,384,0,0,4ec74a0c,ef3c2224473f3f1bff3fa811143f9e078c3c62fd763837f3ef3260e9192c1ee0,0,59ec04c0,63e2f02dd1eb7534c3f5a239f9ff563d2f0a773f2214f83f901dd63e3e26183c,0,0806a6c4,5ece931872d5b0219eddef29abe61c315ef0073778fa893bb604853ed50ee73f,f,bcbcbcbc,7210f93f1a1a743f17234f3d2d2b973929326734dc37de2d203c2926db3e7a1d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
385,385,0,0,401f60d3,47c29efec4c5d708bfcad71217d15b1ca3d8252531e1fc2c89eaab336df40839,0,c031c734,c9f92dc1b4ef08c00ae687c00adda6c2f0d457c6efcd83cb37c806d2edc3b7d9,0,c71dca3e,7a131fcb81090cc649ff75c216f572c02aeb0fc0c7e14fc12bd92bc48dd18ec8,f,bcbcbcbc,6cd068c934ca6fcf5cc5b4d605c208df45c034e826c0fdf1aac121fcc7c45e06,0,0,0,1,0,1,1,1,0,0,1,1,1,1
386,386,0,0,5d04723e,702a2fde4122f3d53119cbce7b0fe5c8610568c423fb73c105f117c049e75ec0,0,55c099e7,0628483b7a2fad36b735ab30943a6a29f13d1a21b73ff017dc3f2a0e5f3e0704,0,19c831d2,0311fd3fa31a5f3f9423233d9c2b5539863210342538752d533cb025f63ef41c,f,bcbcbcbc,3d3f761b0040e3111f3fdb079f3c9ffd933873f314339ae9452c53e05524dcd7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
387,387,0,0,72d90bc4,a6f6053ade00963d110b933ffb14f03f5b1ea93ef426c73b8e2e5e37f7348931,0,e13818f4,30c38bdbc9c067e400c0f7eddbc0fef754c339025bc7660cd5cc41169ed38b1f,0,d83fee0d,07d0b7c9e3c9d1cf21c528d7e1c18adf38c0c1e831c090f2cdc1b7fc01c5f406,f,bcbcbcbc,abc59b089dca9c12eed0241c73d8f324fbe0d02c4fea873331f4ec3861fedc3c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
388,388,0,0,353cf825,39e5a6c04bdce9c247d4bcc662cd07ccc8c7a7d2a0c370da03c12fe303c0abec,0,69e0572c,d33dc701653a8cf7783589ed2d2fffe3ac272ddb271f4cd3d61590ccf50b26c7,0,facc7b16,543fed1afe3f5211053f45076e3c09fd4c38e0f2b8320de9d82bd0dfd82367d7,f,bcbcbcbc,742221d66919f2ceb70f04c99e057fc460fb80c140f11ac081e758c063de37c2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
389,389,0,0,b8c15efc,32361530ef3aba28293e5420cb3f1b17cc3f4a0d2a3e2203f03ae5f83436d7ee,0,08fca5c1,45d57b216bddc12973e6f53023f0e8363bfa733b7904783e990ee33f5a18ac3f,0,9c156ccc,e9c53009f1ca2c1354d1ab1cead86e2580e13b2dddeae033c5f43139f7fe0a3d,f,bcbcbcbc,a100853dd40a8c3fc114f23f251eb53ec426dd3b642e7d37d534b031eb399e2a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
390,390,0,0,192c1ee0,03c0d4ee02c1e2f89fc31e03c7c7470d60cd181745d4522048dcb82836e51330,0,3e26183c,bd0926c686ff86c252f579c064eb0cc0fee143c15bd915c4b7d170c841cb37ce,0,d50ee73f,f521b0d5de1891ce250fb7c8080548c4cafa60c1aef012c0f6e668c0e3dd5fc2,f,bcbcbcbc,7edcd7c274d4a1c687cde4cbe6c77cd2b4c33eda0ec1f8e204c071ec9ec069f6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
391,391,0,0,6df40839,f934aeec912e32e3f72672da5e1ea9d2fe1409cc140bbec6e100eac2a9f6a7c0,0,edc3b7d9,6b1a683f6123353d6f2b7039603233340738a02d3f3ce125eb3e2b1dfb3fb513,0,8dd18ec8,3801ae3d690b9d3f4f15eb3faa1e963e3b27a73bcc2e3137293551312a3a2d2a,f,bcbcbcbc,d73ae9281a3e8920c63f5417d03f860d383e5f03083b22f9543612ef3d3071e5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
392,392,0,0,49e75ec0,46e7873102f15c3720fbc63b5e05a83e780fef3f2e19933f3e22973d6e2a063a,0,5f3e0704,03caa9cf39c5f9d6efc155df3dc088e82dc054f2bfc17afce9c4b70697c9c810,0,f63ef41c,01dc04c306d4e5c62bcd3ccc9ec7e6d282c3b8daf3c07fe301c001edb3c0fff6,f,bcbcbcbc,f7c0a5f88ac3e102aac70b0d3acddf1618d41d2016dc8828ffe4ea2f99ee1236,0,0,0,1,0,1,1,1,0,0,1,1,1,1
